% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=314184, Thu Apr  4 00:30:36 2024
1 13 -0.016985706778207404 -0.0030760798646919853 0.003404598906212432 0.017109104910195558 0.9580846855801918 0.9777696113033845 0.9843822658949269 0.9937324620717499 0.9948241055598164 0.9958449681475231 0.996508639068766 0.9968693713786885 0.9975261234450241 0.9977339088151223 0.9980794323380214 0.9985686109203903 0.9989367165523463 0.9991534375146037 0.9994637634136844 0.999555089089188 1.00022195110477 1.0004763766842184 1.0005965652311752 1.000992225587641 1.0011769183438934 1.00196688495882 1.0046651400033697 1.009789352994461 1.0111936378275925 1.0162672540687212 1.0275739851868646 1.0354702667407312
2 26 -0.016985706778207404 -0.0030760798646919853 0.003404598906212432 0.017109104910195558 0.9580846855801918 0.9777696113033845 0.9843822658949269 0.9937324620717499 0.9948241055598164 0.9958449681475231 0.996508639068766 0.9968693713786885 0.9975261234450241 0.9977339088151223 0.9980794323380214 0.9985686109203903 0.9989367165523463 0.9991534375146037 0.9994637634136844 0.999555089089188 1.00022195110477 1.0004763766842184 1.0005965652311752 1.000992225587641 1.0011769183438934 1.00196688495882 1.0046651400033697 1.009789352994461 1.0111936378275925 1.0162672540687212 1.0275739851868646 1.0354702667407312
3 39 -0.016985706778207404 -0.0030760798646919853 0.003404598906212432 0.017109104910195558 0.9580846855801918 0.9777696113033845 0.9843822658949269 0.9937324620717499 0.9948241055598164 0.9958449681475231 0.996508639068766 0.9968693713786885 0.9975261234450241 0.9977339088151223 0.9980794323380214 0.9985686109203903 0.9989367165523463 0.9991534375146037 0.9994637634136844 0.999555089089188 1.00022195110477 1.0004763766842184 1.0005965652311752 1.000992225587641 1.0011769183438934 1.00196688495882 1.0046651400033697 1.009789352994461 1.0111936378275925 1.0162672540687212 1.0275739851868646 1.0354702667407312
4 52 -0.016985706778207404 -0.0030760798646919853 0.003404598906212432 0.017109104910195558 0.9580846855801918 0.9777696113033845 0.9843822658949269 0.9937324620717499 0.9948241055598164 0.9958449681475231 0.996508639068766 0.9968693713786885 0.9975261234450241 0.9977339088151223 0.9980794323380214 0.9985686109203903 0.9989367165523463 0.9991534375146037 0.9994637634136844 0.999555089089188 1.00022195110477 1.0004763766842184 1.0005965652311752 1.000992225587641 1.0011769183438934 1.00196688495882 1.0046651400033697 1.009789352994461 1.0111936378275925 1.0162672540687212 1.0275739851868646 1.0354702667407312
5 65 -0.016985706778207404 -0.0030760798646919853 0.003404598906212432 0.017109104910195558 0.9580846855801918 0.9777696113033845 0.9843822658949269 0.9937324620717499 0.9948241055598164 0.9958449681475231 0.996508639068766 0.9968693713786885 0.9975261234450241 0.9977339088151223 0.9980794323380214 0.9985686109203903 0.9989367165523463 0.9991534375146037 0.9994637634136844 0.999555089089188 1.00022195110477 1.0004763766842184 1.0005965652311752 1.000992225587641 1.0011769183438934 1.00196688495882 1.0046651400033697 1.009789352994461 1.0111936378275925 1.0162672540687212 1.0275739851868646 1.0354702667407312
6 78 -0.016985706778207404 -0.0030760798646919853 0.003404598906212432 0.017109104910195558 0.9580846855801918 0.9777696113033845 0.9843822658949269 0.9937324620717499 0.9948241055598164 0.9958449681475231 0.996508639068766 0.9968693713786885 0.9975261234450241 0.9977339088151223 0.9980794323380214 0.9985686109203903 0.9989367165523463 0.9991534375146037 0.9994637634136844 0.999555089089188 1.00022195110477 1.0004763766842184 1.0005965652311752 1.000992225587641 1.0011769183438934 1.00196688495882 1.0046651400033697 1.009789352994461 1.0111936378275925 1.0162672540687212 1.0275739851868646 1.0354702667407312
7 91 -0.016985706778207404 -0.0030760798646919853 0.003404598906212432 0.017109104910195558 0.9580846855801918 0.9777696113033845 0.9843822658949269 0.9937324620717499 0.9948241055598164 0.9958449681475231 0.996508639068766 0.9968693713786885 0.9975261234450241 0.9977339088151223 0.9980794323380214 0.9985686109203903 0.9989367165523463 0.9991534375146037 0.9994637634136844 0.999555089089188 1.00022195110477 1.0004763766842184 1.0005965652311752 1.000992225587641 1.0011769183438934 1.00196688495882 1.0046651400033697 1.009789352994461 1.0111936378275925 1.0162672540687212 1.0275739851868646 1.0354702667407312
8 104 -0.016985706778207404 -0.0030760798646919853 0.003404598906212432 0.017109104910195558 0.9580846855801918 0.9777696113033845 0.9843822658949269 0.9937324620717499 0.9948241055598164 0.9958449681475231 0.996508639068766 0.9968693713786885 0.9975261234450241 0.9977339088151223 0.9980794323380214 0.9985686109203903 0.9989367165523463 0.9991534375146037 0.9994637634136844 0.999555089089188 1.00022195110477 1.0004763766842184 1.0005965652311752 1.000992225587641 1.0011769183438934 1.00196688495882 1.0046651400033697 1.009789352994461 1.0111936378275925 1.0162672540687212 1.0275739851868646 1.0354702667407312
9 117 -0.016985706778207404 -0.0030760798646919853 0.003404598906212432 0.017109104910195558 0.9580846855801918 0.9777696113033845 0.9843822658949269 0.9937324620717499 0.9948241055598164 0.9958449681475231 0.996508639068766 0.9968693713786885 0.9975261234450241 0.9977339088151223 0.9980794323380214 0.9985686109203903 0.9989367165523463 0.9991534375146037 0.9994637634136844 0.999555089089188 1.00022195110477 1.0004763766842184 1.0005965652311752 1.000992225587641 1.0011769183438934 1.00196688495882 1.0046651400033697 1.009789352994461 1.0111936378275925 1.0162672540687212 1.0275739851868646 1.0354702667407312
10 130 -0.016985706778207404 -0.0030760798646919853 0.003404598906212432 0.017109104910195558 0.9580846855801918 0.9777696113033845 0.9843822658949269 0.9937324620717499 0.9948241055598164 0.9958449681475231 0.996508639068766 0.9968693713786885 0.9975261234450241 0.9977339088151223 0.9980794323380214 0.9985686109203903 0.9989367165523463 0.9991534375146037 0.9994637634136844 0.999555089089188 1.00022195110477 1.0004763766842184 1.0005965652311752 1.000992225587641 1.0011769183438934 1.00196688495882 1.0046651400033697 1.009789352994461 1.0111936378275925 1.0162672540687212 1.0275739851868646 1.0354702667407312
