% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=314184, Thu Apr  4 00:30:36 2024, <python>{}</python>
1 13 0.09559629475931793 1.0000482154480417 6.346071610071242 6.3460716100712418e+00 8.400171503571912 15.15285952859238   
2 26 0.09425346153456725 1.0845993382807384 5.41263319964869 5.4126331996486901e+00 6.660912417703272 11.016627945013585   
3 39 0.09547450832568864 1.1270261060723654 3.4708879679860423 3.4708879679860423e+00 4.801693431058858 8.664567228545119   
4 52 0.09770716890126754 1.1599355436345349 2.7449030329881023 2.7449030329881023e+00 3.7950347026932456 7.651781894534476   
5 65 0.10206289596949124 1.1918273723803168 1.7540582178313278 1.7540582178313278e+00 3.0858234973074135 5.42438894600279   
6 78 0.10618536365737584 1.2430819034604272 0.897813199582538 8.9781319958253802e-01 2.351764651979511 5.042139841683192   
7 91 0.10942812609566595 1.2747781673424885 0.897813199582538 9.8261455381374274e-01 1.5362935876064534 4.944935899536191   
8 104 0.11216004894104033 1.3216928506705814 0.8098514475895944 8.0985144758959438e-01 1.6658239686387382 4.248890006621966   
9 117 0.11378393962283403 1.3431116416908906 0.6698427284390347 6.6984272843903470e-01 1.5296179387320354 3.417221777196369   
10 130 0.11452831257832194 1.3747403805195095 0.25246717285293757 2.5246717285293757e-01 1.3741816129411428 2.0875342051229877   
11 143 0.11455698803566625 1.3871290079754524 0.25246717285293757 4.0249808477870103e-01 1.0381087966302778 2.119844465661549   
12 156 0.10980313468228581 1.410604762800168 0.25246717285293757 3.9156801272966169e-01 1.0170323282510065 1.998348154512518   
13 169 0.10552814684762524 1.4129578473840114 0.25246717285293757 4.9497554539529071e-01 0.9573449139817088 2.2423962520591414   
14 182 0.101308855826531 1.4198305093085473 0.25246717285293757 4.1505400435478346e-01 1.168561834082909 3.214901804027563   
15 195 0.0967263967200154 1.4209759649223392 0.19878449541839494 1.9878449541839494e-01 0.5473616856310934 1.0110551704228594   
16 208 0.09179338738303006 1.4237289842223548 0.17363445430923058 1.7363445430923058e-01 0.5699708754371784 1.235760003480566   
17 221 0.08908828727884961 1.4388326306964108 0.1204321211583239 1.2043212115832390e-01 0.5838271785716315 1.8242751120024694   
18 234 0.08568883156243041 1.4380051649269583 0.1204321211583239 3.3245846273429391e-01 0.4852360259109416 1.1972102793789596   
