% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=314184, Thu Apr  4 00:30:36 2024
1 13 0.09559629475931793 1.0000482154480417 1.0 1.0 1.00000178571588 1.000003571434949 1.0000053571572067 1.0000071428826531 1.0000089286112883 1.0000107143431125 1.0000125000781253 1.000014285816327 1.0000160715577175 1.0000178573022969 1.000019643050065 1.000021428801022 1.000023214555168 1.0000250003125026 1.000026786073026 1.0000285718367385 1.00003035760364 1.00003214337373 1.000033929147009 1.0000357149234769 1.0000375007031337 1.0000392864859795 1.000041072272014 1.0000428580612375 1.00004464385365 1.0000464296492513 1.0000482154480417
2 26 0.09425346153456725 1.0464153281179873 0.9647943633975669 0.9647943633975669 0.9717833476493041 0.9844765859397285 0.9867118788101488 0.9904792339333321 0.998018736790018 1.0000054379941685 1.0000093527423437 1.0000114906377573 1.0000144142911593 1.0000146963025636 1.0000182804491917 1.000021236730288 1.0000236637619746 1.0000261708521712 1.000027588177129 1.0000305159256546 1.0000339920147203 1.0000359762888498 1.0000382300186088 1.0000387947315403 1.0000427331073982 1.0012201694580833 1.003098044964588 1.0063500917441137 1.014758605091735 1.023040991890486 1.0464153281179873
3 39 0.09547450832568864 1.0708128993473074 0.9501225336110816 0.9501225336110816 0.9606100243168552 0.9754315961257473 0.9804785342031668 0.9826274390141753 0.9873140076863247 0.9905815535889717 0.993186102867653 0.996132992741827 0.9977860481306695 0.998567304081108 0.9989335748559899 1.0000162176108127 1.0000212380706588 1.0000248045158082 1.0000323115970957 1.0001411646116796 1.0008952294640552 1.002088266105928 1.0026580567327061 1.0039986411789594 1.0058248597102584 1.0115031471299154 1.0132397511558637 1.0181438336807533 1.0237771809241432 1.0421011803780418 1.0708128993473074
4 52 0.09770716890126754 1.1018599832912213 0.9499320797073431 0.9499320797073431 0.9565737990839405 0.9657797637707849 0.9690602721456099 0.9754325508785942 0.9801607185261038 0.9849810702994123 0.9858348121832997 0.9919150466018755 0.9946820065098011 0.9956712065113145 0.9967387741745418 0.9990673481255918 0.9991809647155568 0.9998725511015224 1.0000553684536877 1.0014577756410994 1.0019524126701147 1.0039960431604495 1.006073132394308 1.0083159255856906 1.0098138504017469 1.0116497036643435 1.0160128736020149 1.0193174921682455 1.031209719819137 1.0419453170933144 1.1018599832912213
5 65 0.10206289596949124 1.1253348308587336 0.9442095868390871 0.9442095868390871 0.9506496788531377 0.9585024095418966 0.9636685944636761 0.97040040482665 0.9750424311704441 0.9763729225772259 0.9809150342854202 0.9876954753544788 0.9913714555641883 0.9959391975489251 0.9975074366966005 0.9987698735366403 0.9992908191839567 1.00059274014894 1.0010597871097016 1.0016282995448713 1.0043503639807405 1.0055743027293536 1.0072411670448589 1.010431603190423 1.0119899538547763 1.01636679006219 1.021990150277875 1.0266501725407142 1.0348523101400138 1.0478475219279744 1.1253348308587336
6 78 0.10618536365737584 1.168460700394742 0.9399708073474816 0.9399708073474816 0.945058563440451 0.9497888573004666 0.9631661585121674 0.9654180607322689 0.9707012606825898 0.9727608757863465 0.9763757475476839 0.9835051658419441 0.9875874558085974 0.9896243145964781 0.994431388113938 0.9955865522221622 0.9974717228376988 0.9995461324068646 1.0008850527897737 1.0034699171530688 1.0056413559393689 1.0067470531427634 1.00787695146981 1.009539186765465 1.0155069069772604 1.0167741138027802 1.0211806833087105 1.0278564142583597 1.0355141871119289 1.0506852933996904 1.168460700394742
7 91 0.10942812609566595 1.1965886913593942 0.9386642492112217 0.9386642492112217 0.9443812836370622 0.9495277663005722 0.9559483984308617 0.9618011562653248 0.9695164515080736 0.9721614979310442 0.972550842279055 0.9819594139639459 0.9848069477313852 0.9866644481672936 0.9880084506636748 0.9934687520531562 0.9970672678713378 0.9980593987379388 1.0020209142608212 1.003260431474298 1.0046812616013006 1.0058518508326757 1.0066181220240724 1.0077972206179864 1.0171341405942291 1.018250299851998 1.0202789728531791 1.0280602189405939 1.038639262577507 1.0490776544666909 1.1965886913593942
8 104 0.11216004894104033 1.2287286186400295 0.9296627563783938 0.9296627563783938 0.940470332116825 0.9446064251710846 0.9472668759055857 0.9595128769732567 0.9697726653807537 0.9717172145955769 0.9739820600570067 0.978825348982264 0.9820274137687944 0.9839841310983114 0.9887256265763159 0.9902295246841663 0.9947152651118116 0.997630477954586 0.9986890824519068 1.0035864821409641 1.0045069396474136 1.0060166477284356 1.0107442945088396 1.01242460754357 1.014483076479845 1.0192473857105522 1.0248797950279531 1.0316515212382231 1.039420025638627 1.04983433260349 1.2287286186400295
9 117 0.11378393962283403 1.24839661128592 0.929480895358981 0.929480895358981 0.9361869080987238 0.9414965909666957 0.9464934763828199 0.9479415873404945 0.962754345485494 0.9704134995376045 0.9726217892133338 0.9778347258754309 0.9810963722993571 0.9845720095168143 0.986714507653297 0.9924091275706002 0.9937534800195453 0.9959843083845561 0.9975924564865926 1.0029487550929823 1.0069429326853963 1.0093569406465082 1.0107029331133957 1.0113758642113522 1.017872554761287 1.0209009982068762 1.0275922023504969 1.03177081601944 1.039261053500838 1.048150796487305 1.24839661128592
10 130 0.11452831257832194 1.2669164238529433 0.9215677678531419 0.9215677678531419 0.9263209368204424 0.93654366533764 0.9455390276851732 0.9475052198737639 0.9607131054530761 0.967379080566766 0.9704298353550352 0.9752620293718025 0.979325944647372 0.982265982480262 0.9863919615425302 0.9905276327955223 0.9923600805797371 0.9945410226395921 0.999185797960444 1.0038909895821186 1.0056404122201203 1.0083375134498083 1.0091000217018904 1.0175599823360044 1.0209291268605556 1.024287316969291 1.0327094374523407 1.0341248937758494 1.0446885781772872 1.0532362140886502 1.2669164238529433
11 143 0.11455698803566625 1.2767272407685277 0.9204098778324458 0.9204098778324458 0.9226834092933811 0.9348365579616792 0.9419119813699659 0.948114887921623 0.9619940700936366 0.9647066649028393 0.9698906385789308 0.9726064164180729 0.9753813815028309 0.9834275816100395 0.9864791572187002 0.9878932389046851 0.9888000305077116 0.9923646674856363 0.9978207830932339 1.0009658993768389 1.0040135241490982 1.0067152773860166 1.0105627794594547 1.0150417359762782 1.0222080332710202 1.0308788503611919 1.0316902517237676 1.0346333302075887 1.04186899181026 1.0580113346210456 1.2767272407685277
12 156 0.10980313468228581 1.289809509095062 0.9143663364177806 0.9143663364177806 0.9195849152457887 0.9332629327365122 0.9396554592160208 0.9423697480915747 0.9587654574298806 0.9661146917254053 0.9702765887292384 0.9725217834056742 0.9755900189674138 0.9776577469077107 0.9796993801867357 0.9868616907851989 0.9890871959849242 0.9931661352264257 0.9940069223852859 1.0008603871722743 1.0043776157314461 1.0051112894303371 1.0104093421918912 1.0181690764238327 1.02089958199124 1.0305885692301988 1.0323975142338675 1.0387180544452546 1.045301419581251 1.061315232867471 1.289809509095062
13 169 0.10552814684762524 1.2875006455750009 0.9112095226044532 0.9112095226044532 0.9167434660186506 0.9283718558944545 0.9362312716819109 0.9410625604458573 0.9534472180522909 0.9641141362823274 0.9663359351242027 0.970600354752442 0.974325748859129 0.9760093248316447 0.9767312219206549 0.9821646315736986 0.9882951241276033 0.9906261205320288 0.9946188118499442 1.0021972284850897 1.0051465773590935 1.0061343973035732 1.013388460062943 1.0195447910503812 1.0214867066041475 1.0305525077674549 1.0324379812635773 1.0366239104165453 1.0473257049866473 1.0595220498389848 1.2875006455750009
14 182 0.101308855826531 1.290847434877946 0.9091560058859309 0.9091560058859309 0.9177124178711984 0.9220329325854516 0.9327240211364263 0.940868173874334 0.9458026692986893 0.9579111588582557 0.9634755471752845 0.9680467526845374 0.968806493587375 0.9741758443008381 0.9758105111888549 0.9798359154569395 0.9839464818290712 0.9887628068469005 0.9930503716599469 1.0017123998651747 1.006738414266144 1.0076447435026266 1.0142961669931008 1.020322567962481 1.0262652932498368 1.0306909043693777 1.032969285276095 1.0442320632998356 1.0464073246192165 1.0610460881515964 1.290847434877946
15 195 0.0967263967200154 1.2886871259585013 0.9069028314134308 0.9069028314134308 0.9163267681410117 0.9202657090097642 0.9313377234961823 0.9392663354145542 0.9442066455267606 0.9506539792539598 0.9585369264686554 0.964555701605941 0.967511497379671 0.9700950764750093 0.9765959416845373 0.9808118170553383 0.9832889388537771 0.9877903875504752 0.9949708687681899 0.9993549528039971 1.0038415532736529 1.010110140944891 1.0141017151036544 1.0203162371984944 1.0217830701413606 1.0272698584205073 1.0376933060473401 1.0493634155057365 1.0513934661942312 1.0642463872106427 1.2886871259585013
16 208 0.09179338738303006 1.2885907524788742 0.9050814914628619 0.9050814914628619 0.9137154628923789 0.9166821662001902 0.9270974600093043 0.9361325903508624 0.9387182850248125 0.9488875985963785 0.9559336963124453 0.9611259758184079 0.9649442443594887 0.9667790190125674 0.9738266765768674 0.9780621141218454 0.9826889767648019 0.9866171711416578 0.9938505563639122 1.002437646846414 1.0047758440159333 1.0102222124052243 1.0161971094319941 1.021752555924636 1.0238743623067854 1.0282286145398618 1.0370792708015961 1.051316705138408 1.0530389526581778 1.0607972593958064 1.2885907524788742
17 221 0.08908828727884961 1.2896637972139684 0.8963264869728156 0.8963264869728156 0.910905888209515 0.9141558049808256 0.9197683580269737 0.9318708137497442 0.9360809406296924 0.9438602398922903 0.9555931136267154 0.9590868700328098 0.9634413094206463 0.9668393548594969 0.9738954090417283 0.9775168941132583 0.980966244996747 0.9889269313128495 0.9938941166828844 1.000712413943059 1.004018031496426 1.0104326698594495 1.0161475491862018 1.0227326606674636 1.023452504985835 1.0275112353080147 1.038521714296833 1.0463793397104382 1.0533787607206577 1.0621907624278355 1.2896637972139684
18 234 0.08568883156243041 1.2845624626892027 0.8932947488783537 0.8932947488783537 0.8993742994055358 0.9100749025094161 0.9167513704660214 0.9268696391606519 0.9349145580232034 0.944393551300231 0.9494985916425768 0.9577290517751039 0.9578807390885099 0.9696161861589506 0.9746225359049101 0.9788700847153907 0.981218700035631 0.9890687114807958 0.9945920987598936 1.001360523417549 1.008660460764899 1.0144593585199013 1.0184109676579098 1.023092908076055 1.0258121543107754 1.0294523825657989 1.041530361512399 1.0460790493734344 1.0578500170075713 1.0626104165333066 1.2845624626892027
19 247 0.08516909949041161 1.2842311461125069 0.8824743847381772 0.8824743847381772 0.9006049508155228 0.9109103375902482 0.9148410079413282 0.9226469772051539 0.9299976558446426 0.9450763609850032 0.9494723298423356 0.9526984869761299 0.958507647403763 0.9704810303218453 0.9725256506403883 0.9773844437877816 0.9832517967368227 0.9947415435131765 0.9954470744735809 0.9998854252234919 1.0083070690697704 1.0141720835002999 1.0181781837280157 1.0194180440655949 1.0245758801526725 1.0313217480838068 1.0434390815211914 1.046898941594389 1.0592441486838318 1.0622900513884934 1.2842311461125069
20 260 0.08608478425025669 1.283385744757203 0.8760613226474088 0.8760613226474088 0.8948363580212778 0.9074890618606265 0.9118418408230525 0.9215693387059976 0.9273404831435766 0.943713049193456 0.9497515944521646 0.9526974298115473 0.9577698968260214 0.9690622423145211 0.9727983086835483 0.9788630062313063 0.9813241812245829 0.9930388395817519 0.9971621634266561 1.0009841209782588 1.0063511775489817 1.0149807451253012 1.0175571963266665 1.0192781618489202 1.023330566116575 1.0313963832484476 1.0464976087515796 1.0482472755301706 1.0621819577735563 1.0764212731261764 1.283385744757203
21 273 0.08730508776877989 1.2886815726052234 0.8683982382872858 0.8683982382872858 0.8924087077791091 0.9077384587700228 0.910965672153172 0.9220374100688401 0.9274737841502375 0.9359254619294733 0.948310972249839 0.9547325201650092 0.9578675765773967 0.9695908047610625 0.971493279408392 0.9746649490232964 0.9811505301549674 0.9912461700885414 0.9996213291245386 1.002719435955298 1.004920659435288 1.007887254275292 1.0162030448955666 1.020007862875943 1.0271736428349547 1.028249057439851 1.047261683538867 1.0511389339103034 1.0552673063889584 1.094804598844516 1.2886815726052234
22 286 0.08655453851389815 1.2896652433419893 0.8653454110368185 0.8653454110368185 0.8904997450660743 0.9048613970873417 0.9085292421572587 0.9111922348426106 0.9274064126578739 0.9342314570496376 0.9437392950086642 0.9532008384213144 0.9588586887191419 0.967877744947068 0.9708781085431246 0.9749890976045001 0.9775629557843294 0.9913209856143683 0.998092306512854 1.0019419275661843 1.0065166367144558 1.0144464183078568 1.015009713999071 1.0223397026517889 1.028019873840347 1.028252266770587 1.0450169024084703 1.0500399622036864 1.0617802477532399 1.1104891133385772 1.2896652433419893
