% # columns="iteration, evaluation, void, void, void, xmean", seed=314184, Thu Apr  4 00:30:36 2024, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 13 0 0 0 0.471562928615879 0.3974582697626795 0.4818761561939033 0.5232134645811126 0.5879878032588749 0.52037998251831 0.4592005555039694 0.47185579477201023 0.4788281419925176 0.5838970249355033 0.43944085436563035 0.38969642538981053 0.4532152115055759 0.5131572615225212 0.4749115182514204 0.662099202445494 0.468533726633534 0.4517573681790586 0.49081692165777724 0.5239337999457376 0.48358460870274106 0.3940124627710429 0.4601553394257167 0.46432267043243214 0.4724040408999376 0.5778915020085238 0.5133664727013866 0.570231399376136
2 26 0 0 0 0.4930962254517025 0.34660493187197083 0.5544398567819832 0.5584199868170663 0.617806982209819 0.5639579349908332 0.4650231347352677 0.49322348962249235 0.45392591781238995 0.6906770351564836 0.442790508236663 0.4173541573922926 0.47960017877457606 0.5060121887869481 0.5608870734309115 0.7341649339097798 0.41847525796865936 0.42537704499349077 0.4740225923254536 0.4909025432165684 0.5227440912424771 0.45336984633015226 0.4763250804907474 0.34501456510318546 0.46921382334602363 0.5001161251162974 0.5146086975327925 0.6156269850917914
3 39 0 0 0 0.580948915120756 0.3630824474828988 0.5625695091405016 0.5477303649981748 0.6344994024573336 0.5710883433708056 0.4484373993304324 0.4898228481879179 0.44855052227926717 0.687407974677716 0.3090688346135816 0.3961538488112672 0.4672655321307159 0.5538496584281187 0.5054606960207055 0.7699950225820352 0.3977705603887323 0.3765965797702208 0.45352945382557247 0.5364856719234252 0.51291857712885 0.32690687503684335 0.40119186673998253 0.26392062165429425 0.4030908824000392 0.5594126185932596 0.5883209007521298 0.5613396510756402
4 52 0 0 0 0.5751978511612479 0.39007548200031494 0.5255602300389466 0.4655530106764295 0.6074691853394464 0.6795143379586682 0.4722769042348286 0.45568077122362033 0.5474571173882193 0.7542696618763701 0.3516869881300597 0.3115172304365153 0.5033690082518979 0.5970625067994264 0.5303848808783717 0.8203270456117966 0.4355759782496865 0.3550221871612735 0.47427595532325534 0.5889386982437107 0.5415817029859759 0.3040020657068243 0.32047397623707585 0.307628923717761 0.43083487466215914 0.5544525694043603 0.6786461256241003 0.4873773599639367
5 65 0 0 0 0.6205798393907304 0.28240593500849637 0.558213822905903 0.49378782873212357 0.6879256471907692 0.7255734702175902 0.5212274819727349 0.4510021145173376 0.48770842801718306 0.8521335101361385 0.3798280519558367 0.25203125612598776 0.52934254058876 0.6046394295677785 0.5587480009496176 0.8529183638046439 0.3683674849880251 0.31758211734608 0.4382773934184073 0.6314426564258009 0.6099031006420298 0.34121072899376215 0.26654966984811423 0.28723964321791 0.43619527177074313 0.6041220204758954 0.6719856259772026 0.4709179186617884
6 78 0 0 0 0.6703233673429835 0.2595799872128608 0.6029229317346538 0.41253380257743383 0.7094549815161411 0.7318012490549443 0.48682832181859653 0.42240471643518335 0.49731667986450717 0.8203258131734938 0.2891497006301414 0.25799134328432394 0.5302432458483729 0.5403741384156877 0.49101399016778247 0.8884311251034536 0.281491851507027 0.28813637949692994 0.4240096523139926 0.6962860159985867 0.5470761233785131 0.3347916081279931 0.18773061361917381 0.28802029531541395 0.4633355184231955 0.588067863182884 0.6770445742708814 0.48219909572090386
7 91 0 0 0 0.6447194261785297 0.28330501659966173 0.5763667568769122 0.3932931324079814 0.7592003669754848 0.8196133801297799 0.53238788647328 0.506809909997406 0.5271467975773001 0.8556796100009392 0.2718001362177646 0.24980374455211943 0.4533816005943182 0.5719922267701426 0.5291062359806312 0.8166395681298891 0.20604538574096978 0.33559018479970193 0.48363166899796906 0.725720312087669 0.569360255176184 0.3188633046890161 0.22175739091387983 0.2732737948430391 0.45413153295426745 0.5460038246404331 0.7936697096805262 0.5117349323145013
8 104 0 0 0 0.5704498615500241 0.32910391311226644 0.5664762760519172 0.3092548255626208 0.684211667999191 0.872803594593848 0.6266260291323651 0.5603409925618712 0.5393656963933435 0.8567077163890086 0.32056734809964876 0.28158008907137194 0.49518184587973146 0.6218369020322709 0.4827175175159146 0.783748689348615 0.17386662925207608 0.28240624991169877 0.49707575308064844 0.8072718732289353 0.4588370972205861 0.30983370478040084 0.2810794850474795 0.18816045634875966 0.5252444598187929 0.5749489233290864 0.6986684769489713 0.6078651923054775
9 117 0 0 0 0.6008135673020017 0.2409561054936937 0.5378008396366315 0.34147178005116974 0.6357264302824788 0.881914100158387 0.6461059274139859 0.7032093398438076 0.5019430967977023 0.826153037571897 0.30974133624217265 0.28362122405593704 0.45525545178536375 0.5886463012782928 0.523280186400547 0.7049816761484823 0.12435537790741705 0.29550165153283675 0.5391140289880206 0.789916661052708 0.5106324600202194 0.3190927752420962 0.2984272016055961 0.17415669252824953 0.4014899415077647 0.5563107672446427 0.7169546234058819 0.6697161881488055
10 130 0 0 0 0.636575946689739 0.32482015808666204 0.6396697392073059 0.382430710491123 0.6257472536739432 0.9042658449790735 0.8016772808582233 0.6537927006366842 0.5356375749945995 0.7853509990580873 0.2958822577461048 0.2633451589519593 0.38069895506181567 0.6364286811273238 0.6172444977730381 0.8070291500760489 0.12282861411777422 0.3078379116595473 0.547599728044597 0.7717049626533714 0.4275453316075455 0.30610904969124486 0.3285902035690231 0.19733506746902132 0.4013458094647334 0.5221390382175701 0.7315855787084761 0.6215537317795317
11 143 0 0 0 0.6394029148749575 0.24851132334553694 0.5873426035143926 0.34757492459260036 0.6073767107837026 0.8631271816992251 0.736400480111228 0.7323933805320795 0.5776503870207601 0.7248211575830856 0.3610630261496497 0.13636825859131882 0.4381061705650836 0.5300443124270651 0.6667815461125834 0.6864058312313481 0.09047855962736348 0.2911712543978902 0.5845158571251178 0.7007142665767272 0.3848772537039235 0.2479704121929433 0.38672474592797207 0.1584688221874698 0.4337683976764101 0.55999011710783 0.7757740566102566 0.6003330834782991
12 156 0 0 0 0.6522644503304873 0.2460923074858739 0.5945743868139606 0.3212185080824014 0.6115999106700153 0.7652795967628525 0.6971372106389264 0.6326537674492553 0.576700185151009 0.7144422537327961 0.3712314827843713 0.19134438781297558 0.4624258684038283 0.596636379117113 0.69581918092314 0.6627191744993292 0.09465507407862801 0.29022213712231915 0.5647245041246743 0.7007572814644419 0.43091164295936724 0.2740932575630964 0.3885330076266062 0.15006266697460016 0.4506887503929145 0.5874478539438774 0.6673241099048914 0.591432061869441
13 169 0 0 0 0.6875434979078772 0.21233030721788318 0.6333376896450629 0.3069206969060608 0.678940981358219 0.779678128883973 0.5457641726131658 0.6645247579934587 0.5619802491563203 0.6940107016305184 0.31783712117639334 0.2067760083763 0.43789208553730513 0.6625499095285663 0.6979464100043977 0.6878697252278655 0.15939305172643056 0.24649468109254632 0.6653304838122149 0.6146847314599916 0.45773036559571934 0.36084321605712194 0.4427806659235295 0.1597500905229468 0.4371782702628974 0.5875990463594158 0.7218850817387019 0.5736058234294157
