-9.1472	-6.8145	-3.2447	2.3736	2.1929	-2.3499	-7.4110	-10.1729
-9.4256	-6.5391	-2.1419	2.3838	2.3564	-3.3652	-9.2550	-9.1369
-11.0613	-8.7241	-3.0501	2.4961	2.6080	-2.4599	-7.2572	-9.8601
-9.4030	-7.9416	-3.1286	2.7995	2.2001	-3.0702	-6.5895	-10.2640
-9.7146	-7.9830	-3.2557	2.4955	2.8975	-2.3821	-7.5350	-11.3093
-8.4668	-5.4431	-2.4204	2.1179	2.2015	-3.5208	-6.4587	-9.2124
-10.4777	-7.0065	-3.5990	2.9667	3.3185	-3.2368	-7.8015	-10.7824
-11.3499	-7.3724	-2.9865	2.1847	2.3255	-2.4886	-7.2092	-9.2501
-10.8916	-5.7460	-1.7918	2.5136	2.4942	-2.6537	-6.9049	-11.5778
-9.7158	-6.4177	-3.2535	2.1647	2.6713	-2.2418	-6.5692	-12.1985
-10.1136	-7.5301	-2.9581	2.7912	2.5579	-1.9688	-6.2084	-12.8933
-9.6849	-6.2166	-3.3681	1.6917	2.0263	-2.0024	-6.0156	-10.2673
-10.1549	-6.8764	-2.1376	2.4175	2.4459	-2.7215	-8.3619	-9.1458
-8.3715	-5.7440	-3.4229	2.1529	2.7222	-2.0772	-7.4253	-11.7931
-10.7796	-6.4895	-2.6458	2.6120	2.3474	-2.6521	-7.1166	-10.1422
-9.9072	-6.8979	-3.5026	2.3995	2.7349	-2.6522	-8.7440	-9.7928
-8.2324	-7.6136	-2.5370	2.7930	2.6146	-2.4389	-6.3286	-10.5405
-9.5378	-7.4021	-2.6988	2.7771	2.6372	-2.8567	-6.8540	-11.4145
-10.3655	-7.5750	-2.9254	2.2886	2.4673	-2.3367	-6.0009	-8.1365
-9.9417	-7.6314	-2.6942	2.5270	2.3194	-2.9910	-6.1752	-8.2828
-10.2163	-5.6846	-2.3719	2.6216	2.7011	-2.7803	-8.4827	-9.0386
-9.8252	-8.5525	-3.0215	2.4573	2.7772	-3.1086	-8.7331	-10.1561
-9.5266	-5.6709	-2.9385	2.3373	2.4687	-3.1259	-7.9811	-10.3636
-10.0198	-6.9507	-3.4850	2.3135	2.2587	-2.4503	-6.9462	-13.9318
-8.3756	-6.4540	-2.4955	2.0369	2.2758	-2.1899	-6.7937	-8.7294
-10.3262	-7.3373	-3.4339	2.6243	2.5520	-2.7055	-6.1458	-9.7706
-10.2677	-6.3652	-2.5239	2.2460	2.1566	-3.3940	-7.1817	-11.0394
-9.8250	-5.7339	-2.7760	2.2973	2.3644	-3.3994	-7.1235	-10.3133
-10.8760	-6.3894	-2.7343	2.7760	3.0292	-2.4197	-6.8267	-9.1540
-9.4819	-7.0316	-2.9913	2.6978	2.7707	-2.5801	-6.2404	-9.9035
-10.6086	-7.7357	-2.2569	2.6526	2.1645	-3.5155	-7.3595	-9.7464
-9.1418	-6.6027	-2.8308	2.6052	2.4387	-2.4849	-6.2884	-10.9918
-10.4585	-6.7098	-3.6755	2.2512	2.2151	-2.2618	-5.0308	-9.5439
-10.7066	-7.2256	-3.3327	2.1565	2.3906	-2.6405	-7.6987	-8.2995
-7.4465	-4.4279	-3.3149	2.4114	2.7514	-3.0263	-5.9406	-9.8513
-12.3552	-7.1206	-2.7565	2.3429	2.8044	-2.0621	-7.4561	-11.4363
-10.9532	-7.0843	-2.8529	2.1237	2.3067	-3.1438	-7.7909	-9.6893
-13.0842	-8.3659	-2.3899	2.1873	2.5278	-2.6113	-7.4386	-10.0286
-10.5791	-7.6075	-4.3568	1.5256	2.1236	-2.5064	-6.8736	-9.7858
-12.3315	-5.5892	-2.0014	1.7710	2.2843	-2.3627	-6.7636	-8.0200
-10.9747	-9.9926	-2.5328	2.5885	2.7080	-3.2609	-9.2836	-13.6273
-8.4205	-6.2638	-3.4214	2.8671	2.6575	-2.4956	-6.8533	-10.7662
-10.1060	-7.8966	-3.0408	2.1092	2.4115	-2.5856	-7.1110	-13.1275
-10.7469	-7.1734	-3.0895	2.5408	2.3239	-2.4579	-5.4141	-9.9340
-11.0797	-7.2264	-2.9385	2.5503	2.3147	-3.4444	-6.9036	-10.2414
-9.6898	-8.1706	-3.1916	2.3999	2.3365	-2.9055	-7.4415	-11.9306
-10.5999	-6.2112	-2.5875	3.0012	3.2820	-2.9708	-9.4540	-11.2207
-10.5750	-7.3613	-2.6612	2.6272	2.2659	-2.9653	-7.6738	-10.5543
-12.3529	-7.2691	-2.8990	2.4684	2.1550	-3.2205	-6.9992	-11.4058
-8.5747	-6.3085	-2.6983	2.8666	2.3360	-2.1119	-5.3546	-9.0664
-10.2030	-7.7765	-2.7143	2.6392	2.6953	-2.5229	-6.3232	-13.0096
-8.5022	-5.9364	-2.7061	2.1789	2.1441	-3.2490	-7.0159	-10.1887
-10.8166	-8.6373	-3.0642	2.9746	2.5030	-2.9949	-6.0339	-11.9326
-8.0334	-6.9777	-3.7426	2.5984	2.5993	-3.0687	-6.6433	-9.3722
-10.0007	-6.1585	-3.1593	2.5013	2.7097	-2.8803	-6.8380	-9.1109
-11.0240	-6.5863	-3.1009	1.8997	2.6599	-1.9631	-7.7982	-9.7359
-13.5620	-6.2365	-2.6819	2.8451	2.6722	-3.1253	-7.2298	-10.6548
-8.9564	-6.6573	-3.3547	2.0200	2.3122	-2.0216	-6.3862	-11.1567
-9.3713	-6.7667	-2.4520	2.6251	2.5320	-2.4342	-6.5403	-10.6816
-11.5112	-7.1495	-2.5868	3.3170	2.7980	-3.5367	-8.5456	-11.4885
-8.5688	-7.5351	-3.5275	2.3283	2.3734	-2.8389	-5.9993	-12.3505
-10.5445	-7.0302	-3.3725	2.0356	2.1884	-3.1236	-6.6195	-11.8233
-10.4922	-6.4365	-2.5801	2.4501	2.3432	-2.4540	-6.5967	-10.5518
-11.4200	-9.5440	-3.6649	2.2538	2.8733	-2.5872	-7.8010	-9.2313
-11.8936	-5.7451	-2.7927	2.6258	2.7841	-2.7906	-7.9360	-9.8815
-9.7802	-7.9608	-2.5520	3.0589	3.0594	-1.7707	-7.2894	-9.2015
-8.9066	-6.8117	-3.8880	2.4013	2.1347	-2.8127	-8.0652	-9.4932
-9.0590	-6.8130	-3.1369	2.5600	2.3612	-2.7931	-6.4837	-9.1855
-8.8988	-5.7990	-2.7505	2.3880	2.9634	-2.6715	-8.9962	-9.5507
-9.2383	-7.9306	-2.7035	2.8988	2.6381	-3.2761	-7.7887	-10.4882
-11.2819	-7.4270	-2.3095	1.9885	2.0185	-2.5690	-5.4805	-8.8403
-12.1575	-5.8390	-2.6290	2.1091	2.2122	-2.9167	-7.1648	-9.7743
-9.3812	-5.9344	-2.7600	2.3684	2.9659	-2.4047	-6.4433	-10.0180
-12.2773	-7.7508	-3.0072	2.1351	2.4083	-1.8199	-5.4832	-9.2503
-15.2251	-7.9971	-2.7282	2.8943	2.8401	-2.5064	-6.6773	-10.3643
-7.5917	-6.2241	-2.9943	2.3374	2.7751	-2.7972	-8.0835	-8.9404
-11.0869	-9.3934	-3.1323	2.4529	2.0929	-3.2797	-7.9631	-13.5332
-8.0533	-6.8027	-2.8888	2.3191	2.5377	-2.7964	-8.2119	-10.5015
-11.3856	-8.0974	-2.5773	2.6278	2.2770	-3.3747	-6.0941	-8.1158
-10.3516	-6.1099	-2.4794	2.4283	2.2953	-3.1568	-7.5586	-10.0352
-10.5897	-7.5783	-2.5606	2.2567	1.6782	-3.8191	-5.9343	-11.4281
-7.7469	-7.3504	-3.7707	3.0124	2.8459	-2.3021	-6.6568	-8.6771
-11.7011	-6.4591	-2.0634	2.1089	1.6913	-3.0344	-5.6726	-10.0314
-12.9656	-6.2765	-2.1624	2.5082	2.5939	-2.5759	-7.1946	-9.3804
-10.4286	-8.0209	-1.9396	3.0452	2.4885	-3.4571	-7.0554	-13.9523
-9.0590	-7.5718	-2.9004	2.8720	2.7044	-3.3015	-7.9388	-9.5953
-8.6439	-6.5024	-2.9087	2.5983	2.8881	-1.3663	-6.5952	-11.5908
-9.1247	-7.9802	-2.6170	2.7818	2.5641	-3.2695	-9.6744	-10.0739
-9.0138	-8.6990	-2.3471	2.7912	2.0602	-3.3730	-6.2468	-9.9977
-8.5956	-6.4806	-3.8033	1.9089	2.7244	-2.1154	-7.8684	-9.2092
-11.2625	-7.2611	-2.8743	2.4618	2.3948	-3.0695	-9.1608	-10.4382
-10.2008	-7.9646	-2.8853	2.0684	2.5214	-3.4425	-6.8198	-9.0549
-11.2322	-6.6248	-1.8486	2.9075	1.9389	-3.5041	-6.9264	-9.0033
-10.1519	-9.6913	-3.2599	2.9262	2.7017	-3.0905	-6.8944	-9.5485
-9.1870	-6.0086	-3.3078	1.9397	2.1288	-2.8572	-6.3698	-9.5693
-10.1574	-10.3203	-3.1657	2.3762	2.2632	-3.4595	-6.8212	-8.9365
-10.7918	-7.9259	-3.1921	2.9465	2.9144	-3.6440	-9.5029	-9.4774
-13.6514	-6.5594	-2.8577	2.1863	1.9983	-2.9199	-6.0685	-12.6529
-9.9271	-7.6369	-2.7174	2.0121	2.1904	-2.0615	-7.4274	-12.0196
-10.2952	-5.6867	-1.8113	2.5675	2.4269	-2.9419	-6.5773	-7.9694
-8.0595	-6.0840	-2.7553	2.4435	2.3790	-2.9495	-7.8514	-10.6351
-12.4139	-6.5722	-3.2404	2.2222	2.3488	-2.3602	-6.3230	-14.3168
-8.5172	-7.6642	-2.3479	2.7061	2.5913	-2.0837	-6.5013	-11.9515
-10.2750	-8.3931	-2.6683	2.9568	3.0393	-1.9776	-6.0218	-12.8115
-7.5834	-6.7206	-2.3192	2.9480	2.0673	-3.1680	-6.9312	-9.8354
-8.1569	-7.4086	-2.6165	2.4310	2.4848	-2.1917	-7.0157	-10.5507
-11.4256	-5.3445	-2.3377	1.9602	1.9874	-2.7183	-5.1234	-8.5849
-10.6861	-6.4326	-3.0618	2.3139	2.3971	-3.2668	-7.0755	-11.0051
-9.8093	-5.9467	-3.0577	2.4244	2.6176	-2.8697	-6.4070	-11.6125
-11.6808	-6.5185	-1.9872	2.2594	2.3663	-2.6342	-7.6315	-13.1291
-8.3159	-6.7990	-2.2914	2.6824	2.5210	-2.2949	-5.8616	-12.3398
-11.7409	-7.8904	-3.3215	2.2436	2.4403	-3.4431	-8.7827	-10.5881
-9.5003	-8.5611	-3.2461	2.1158	1.9355	-1.9966	-5.8389	-8.6898
-10.1777	-7.2874	-3.0802	2.4837	2.6186	-3.0836	-7.6734	-9.5984
-12.0563	-7.0155	-2.3091	2.6382	2.7827	-2.6775	-6.8799	-8.0780
-10.5188	-8.1014	-2.7684	2.1395	1.8522	-3.7944	-7.0910	-9.1253
-10.0665	-7.5989	-2.8089	3.0347	2.3967	-3.3722	-7.4417	-9.4274
-9.2410	-8.0214	-2.7609	2.7666	2.2209	-2.9953	-5.9489	-11.3992
-8.3763	-6.9233	-3.3793	2.1716	2.5771	-2.2407	-6.9328	-10.7399
-10.4752	-7.8063	-2.3252	2.9185	2.5695	-2.9315	-6.0621	-9.9157
-9.8598	-7.4813	-3.3603	2.5716	2.4249	-3.4109	-6.0234	-9.0478
-10.6889	-6.0963	-2.8366	2.1817	2.0858	-2.3893	-6.0154	-12.2402
-10.9226	-7.0121	-3.2951	2.6138	2.3949	-3.5708	-5.8779	-9.9779
-9.8379	-7.3286	-2.6897	2.5046	1.9294	-2.6203	-5.2895	-8.4816
-10.3188	-7.0070	-2.3767	2.3493	2.0864	-2.3403	-6.2473	-11.5403
-10.9256	-9.5937	-2.7400	2.3693	2.3189	-2.2933	-6.6592	-11.2188
-8.8506	-7.0725	-2.9818	2.3704	2.7450	-2.9897	-7.5231	-9.6049
-12.2953	-8.3124	-2.9931	1.9811	2.0802	-3.9892	-6.8616	-10.5767
-8.7508	-6.0707	-3.2202	2.7309	2.6408	-2.6718	-6.9698	-10.0945
-9.0285	-6.8961	-3.4159	2.3616	2.4687	-2.0762	-5.7796	-8.6019
-8.5924	-6.2860	-3.2763	2.1935	2.6206	-1.9578	-6.3847	-9.7145
-9.8990	-6.0328	-2.6634	2.2857	2.1912	-2.5239	-6.2348	-7.9827
-9.6850	-7.6188	-3.1449	2.8839	2.9389	-2.8922	-6.4659	-8.2185
-12.3300	-7.2429	-3.6425	2.1853	2.1667	-3.6769	-5.2067	-8.5783
-9.7989	-6.6396	-2.3042	2.5165	2.4616	-3.4733	-8.3350	-8.7832
-10.3297	-8.5092	-2.4156	2.7294	2.8798	-2.5839	-7.4164	-9.8202
-11.6598	-9.1589	-2.4160	2.8443	2.4140	-2.5994	-6.2658	-12.2114
-9.4552	-6.3314	-3.4245	2.0414	2.7653	-2.2360	-6.6245	-10.3946
-11.8267	-6.3064	-2.9928	2.3300	2.3528	-2.5358	-5.6767	-10.8484
-10.1676	-6.9822	-2.8456	2.6648	2.5583	-2.9836	-7.3284	-8.2697
-12.7431	-7.5978	-2.7687	2.9628	2.7581	-3.0199	-8.1118	-8.8788
-9.2012	-8.6751	-2.7841	2.6833	2.4365	-2.4652	-6.7221	-9.5685
-11.4041	-9.2114	-2.8116	3.0959	2.6635	-3.6414	-6.7025	-9.1081
-11.1051	-6.3344	-2.5996	2.3871	2.0442	-4.0261	-6.8920	-10.0639
-9.4758	-8.3804	-2.8093	3.2726	2.3888	-3.5951	-7.9049	-9.9332
-9.8864	-7.6463	-2.6509	2.5762	2.5050	-3.0613	-8.0688	-10.1265
-9.9780	-7.5256	-2.9204	2.5274	2.2323	-3.5441	-6.3131	-10.5293
-8.7290	-6.4634	-2.7551	2.0579	2.1408	-2.5432	-6.4619	-11.5400
-11.0887	-7.2701	-2.8596	2.8489	2.7020	-2.2543	-8.0544	-9.0427
-9.1341	-6.7219	-2.8812	1.8011	2.1560	-2.9475	-7.1365	-11.3830
-10.3489	-6.7541	-3.7098	2.2032	2.5725	-2.6855	-6.0192	-10.6125
-10.0445	-5.9708	-2.8496	2.3156	2.4641	-3.2245	-7.9673	-7.9460
-8.9013	-7.1042	-2.9889	2.4416	2.6108	-2.7917	-6.5004	-10.8438
-11.7259	-10.7909	-2.9767	2.7665	2.5691	-2.8321	-6.6493	-11.3555
-8.7831	-6.8006	-2.7525	2.1213	2.3960	-2.5660	-6.1240	-8.9814
-8.8931	-6.3256	-2.5170	2.5387	2.2629	-3.4032	-5.5971	-10.7889
-9.9725	-6.2488	-1.8983	2.0142	1.6440	-2.7621	-5.4321	-10.1550
-9.0440	-6.3735	-3.0128	2.4900	2.8525	-1.9892	-7.6453	-11.1052
-9.1030	-9.0126	-2.3602	2.6579	2.3649	-2.6816	-9.8003	-8.8342
-12.4969	-4.8765	-1.9811	2.4038	2.4568	-2.9875	-8.0686	-9.6317
-9.5513	-7.1930	-3.7055	2.7075	3.0083	-2.7183	-8.7971	-8.8124
-12.3096	-9.0832	-3.6914	2.4211	2.5399	-1.9381	-6.7760	-9.1722
-9.0943	-8.8909	-2.8388	2.5682	2.7199	-3.1323	-7.9224	-8.3672
-10.0897	-6.4648	-3.0384	2.1979	2.5648	-2.7751	-7.6748	-9.5172
-8.1697	-6.6328	-2.4851	2.6858	2.2368	-3.3033	-6.5298	-11.4938
-11.4042	-6.3296	-2.2360	2.1564	2.1864	-2.5760	-6.3946	-9.1614
-9.3674	-7.9125	-2.3718	2.4367	2.7732	-3.0045	-7.8558	-11.1933
-8.8001	-5.8354	-3.1361	1.9297	2.5581	-2.6975	-8.3988	-9.1916
-9.4012	-6.5515	-2.8648	2.4967	2.7291	-2.2143	-6.7887	-9.7996
-10.5412	-9.0319	-3.8636	2.4993	2.4719	-3.2448	-7.2533	-11.7331
-9.5657	-7.1126	-3.3196	2.3716	2.5845	-1.5937	-5.6723	-10.6147
-8.9146	-8.2218	-2.8950	2.2355	2.7001	-2.9754	-10.9153	-10.4399
-12.0208	-7.3210	-3.0250	2.2492	2.2620	-2.4035	-6.6067	-9.0179
-11.3210	-7.5299	-2.7911	2.4809	2.6506	-3.5817	-9.0967	-10.1602
-12.7415	-6.6031	-2.0962	2.8538	2.8884	-2.6509	-7.8422	-9.3780
-8.6179	-6.4399	-3.0412	2.0371	2.2320	-3.1472	-6.7791	-11.7178
-9.1593	-7.1260	-3.3183	2.4657	2.3781	-2.7163	-6.0320	-7.5276
-13.4812	-8.9920	-3.6448	2.3275	2.4969	-2.6976	-7.5518	-10.9158
-12.1466	-6.7058	-2.3598	2.5080	2.2292	-2.8866	-6.0726	-9.7261
-12.6741	-8.5148	-2.3956	3.0112	2.0511	-2.9850	-7.2050	-9.3866
-10.5157	-5.5965	-2.4610	2.5123	2.4779	-3.5677	-7.1951	-12.1349
-9.5718	-6.7729	-3.1730	2.7999	3.0938	-2.8254	-7.1272	-9.3000
-9.1556	-6.4329	-3.3034	2.0991	2.1171	-3.4262	-8.2867	-10.3224
-11.9381	-7.7697	-2.9744	2.3876	2.1579	-2.9590	-6.6895	-10.6874
-11.0569	-6.6118	-1.4855	2.8959	2.2748	-3.1862	-6.9122	-11.6306
-10.1512	-6.6075	-3.3711	2.0668	2.0791	-2.4839	-6.6187	-11.3073
-9.2959	-6.2848	-2.8380	2.2622	2.4745	-2.6646	-5.0282	-10.6693
-10.6385	-9.5345	-2.5706	2.5400	2.1445	-2.7825	-6.6828	-12.0844
-9.2100	-9.0733	-2.5218	2.7037	2.1285	-2.9105	-5.8828	-10.4696
-9.8880	-7.4254	-2.7990	2.4774	2.4273	-2.7529	-8.0113	-10.1301
-12.7005	-8.6677	-3.1807	2.1933	2.2524	-3.1610	-7.6861	-10.4779
-9.9367	-9.0378	-3.0701	2.3299	2.3224	-2.5563	-7.4764	-10.1610
-11.1671	-6.8241	-2.2302	2.9194	2.5745	-2.9495	-6.2298	-8.7784
-9.5854	-6.8471	-3.0232	2.2560	2.2932	-2.4986	-6.6568	-8.4266
-10.6957	-6.2488	-2.9712	2.3201	2.5449	-2.8290	-8.2861	-12.5390
-9.5464	-5.9248	-3.5475	1.9783	2.7946	-1.8395	-7.4762	-13.1520
-10.3485	-6.9032	-3.4229	2.4182	2.6009	-3.1864	-7.3443	-12.1112
-9.5529	-6.9281	-3.0301	2.2988	2.2865	-3.4758	-7.9565	-11.1883
-7.9325	-6.7314	-2.0589	2.1993	2.5825	-2.2827	-7.4748	-10.6814
-10.7529	-7.6786	-3.0802	2.3012	2.6814	-2.8245	-6.6158	-9.6323
-12.0398	-7.5401	-2.8309	2.8581	2.5624	-2.4231	-5.7303	-13.0621
-9.8211	-9.3945	-3.1508	3.0344	2.8338	-2.7346	-5.9989	-8.4743
-9.5632	-7.6652	-3.1880	2.2531	2.3427	-2.5805	-6.2722	-9.5160
-8.0178	-5.5578	-2.9586	2.5343	2.7599	-2.3702	-6.9947	-10.3817
-9.1071	-7.0660	-3.3687	2.6696	2.6114	-2.8831	-8.0670	-11.2849
-9.6075	-9.0320	-3.3311	2.4426	2.6262	-1.9625	-7.3238	-8.9029
-8.8204	-7.7685	-3.5898	2.7873	2.7355	-2.8103	-5.4090	-10.5371
-8.9722	-5.1548	-2.8508	2.5902	2.6460	-2.3761	-6.2876	-8.4581
-7.4566	-7.2274	-3.4243	2.4853	2.6471	-2.0440	-7.3494	-10.8330
-10.9896	-6.5699	-2.5028	2.3581	2.0189	-3.3297	-5.5864	-8.9834
-8.4501	-7.8101	-4.2240	2.0973	2.3488	-2.6179	-7.5746	-11.1043
-11.5817	-6.8870	-2.7302	2.8614	3.1342	-2.4773	-6.0647	-10.3760
-9.1156	-6.6197	-2.7017	2.2446	2.5400	-2.5866	-8.2915	-9.5902
-10.1490	-7.0259	-2.9939	2.4997	2.3459	-2.8499	-7.2159	-8.4812
-9.2777	-6.2952	-3.1063	2.8845	3.0319	-2.3327	-6.1262	-7.5283
-9.5247	-7.1309	-3.7887	2.1008	2.4743	-3.5581	-8.8950	-9.5256
-7.4784	-6.4264	-3.3434	2.0802	1.9859	-3.1084	-5.2749	-8.4449
-10.7140	-6.2824	-2.6464	2.3338	2.4652	-2.7145	-5.7924	-7.6407
-9.8513	-5.6754	-2.1016	2.9013	2.5222	-2.5741	-5.1599	-9.2761
-8.5271	-6.3382	-1.9086	2.6717	2.5570	-3.5556	-8.6004	-11.0719
-10.4257	-6.3934	-2.6420	2.3923	2.3324	-2.7518	-6.7950	-12.3005
-8.4818	-7.5951	-3.4270	2.4474	2.7711	-2.0174	-6.6603	-9.4644
-10.4218	-8.5355	-3.2869	2.4389	2.4220	-4.0313	-7.0457	-8.8230
-9.1240	-7.9326	-2.7059	2.2139	2.1808	-3.1328	-7.7728	-10.1063
-10.9549	-8.1248	-2.3661	2.7553	2.6205	-2.1619	-6.5894	-7.7472
-9.4394	-6.6968	-3.0066	2.4711	2.8104	-2.5726	-8.5871	-10.7715
-10.6676	-5.6804	-2.5823	2.1060	2.0257	-3.0215	-6.7034	-8.0710
-8.7397	-8.6496	-2.9673	2.7841	2.7182	-3.9893	-7.6374	-10.7944
-11.4453	-5.8197	-2.6638	2.6156	2.8779	-2.5684	-6.0347	-9.5635
-11.9152	-8.6161	-2.3575	2.8741	2.3939	-3.3024	-7.5264	-8.0461
-9.0967	-7.9577	-2.4573	2.7651	2.2687	-3.1972	-5.7423	-11.8522
-8.3168	-7.0270	-3.3542	1.9036	1.8254	-2.8599	-8.2128	-9.7464
-11.6793	-7.6986	-2.6015	2.5078	2.3581	-3.3672	-6.9152	-10.1997
-10.9432	-6.2681	-2.1725	2.7974	2.9677	-2.9209	-7.5089	-9.4357
-11.5927	-6.3723	-2.1301	2.3977	1.9783	-3.2222	-8.5996	-8.1760
-9.8584	-7.2705	-3.8653	2.7086	2.9895	-2.5750	-8.1936	-11.6823
-10.8098	-7.8677	-3.5341	1.9539	2.0026	-2.5265	-6.7260	-10.3000
-8.2188	-5.9786	-2.2974	2.1620	2.7740	-2.3523	-7.8673	-9.0671
-10.5224	-8.0091	-2.6896	2.3962	2.0182	-2.7484	-5.1118	-10.3788
-9.1563	-6.2257	-3.3984	2.5215	2.9940	-2.1040	-6.5789	-10.3603
-9.3510	-6.6135	-2.7857	2.1956	2.0733	-2.9545	-7.1723	-7.6483
-9.3511	-5.8423	-1.8612	2.8713	2.9797	-2.3691	-8.1056	-9.6186
-10.4270	-7.7805	-2.3670	2.5167	2.3629	-3.4084	-7.4617	-9.5148
-9.9000	-7.0712	-2.6586	2.6201	2.9546	-2.3433	-7.4907	-10.8935
-13.1534	-7.9455	-2.4813	2.6926	2.3295	-3.4981	-7.1921	-9.6128
-12.8761	-9.4293	-3.8364	2.3450	2.2118	-2.2995	-6.4491	-9.3841
-12.5642	-7.5547	-3.6697	2.0148	1.8194	-3.9007	-8.3287	-11.7608
-10.3394	-8.4056	-2.1869	2.9035	2.4843	-3.3344	-7.5792	-10.0521
-11.6750	-7.0004	-2.0569	2.7282	2.5957	-3.4967	-6.8442	-8.8371
-9.2107	-7.0269	-3.1555	1.9374	2.0618	-2.3832	-7.0168	-10.1268
-10.8102	-5.5367	-2.5362	2.3434	2.4933	-3.1978	-5.9558	-9.8855
-8.2469	-4.8928	-3.4559	1.5377	2.3030	-3.0256	-7.2347	-7.5868
-9.5352	-8.2254	-2.8582	2.0029	2.2380	-3.4167	-8.7042	-11.5554
-8.8847	-7.4416	-2.6142	2.9251	2.6336	-2.4661	-6.7118	-8.2381
-11.8548	-7.0881	-3.1158	2.0423	2.3422	-2.5400	-6.0917	-10.8733
-11.0036	-8.1403	-2.9613	2.2703	2.0172	-2.9038	-6.5035	-10.1940
-10.9398	-7.9927	-3.1207	1.9595	2.0785	-2.8292	-6.2601	-10.7796
-10.1596	-7.5608	-2.5063	3.0381	2.8776	-3.2492	-8.3632	-10.5473
-15.0133	-7.9939	-2.9065	2.4842	2.2074	-2.2270	-7.8571	-10.0150
