-5.0496	-1.5085	0.4059	-1.9405	-4.6273	-3.0750	-1.9999	-0.3521	-1.5826	-4.8261
-5.7872	-0.3663	-0.8237	-4.0477	-2.5449	-2.4428	-2.1783	-0.0587	-0.4647	-7.6385
-4.5154	-0.6010	-0.8911	-2.7767	-3.9103	-2.8349	-2.2306	-0.3321	-1.4585	-5.4381
-4.4931	-0.2408	-2.0761	-2.9931	-2.5838	-3.1333	-1.6135	-1.3176	-0.8821	-5.7904
-5.7019	-0.6100	-0.9785	-1.9680	-2.2029	-1.9083	-1.1787	-1.7426	-0.9899	-3.8969
-5.4521	-1.5149	-0.9509	-1.0489	-2.8036	-2.6586	-2.2581	-1.7591	-2.3165	-3.3370
-5.8909	0.0762	-0.6418	-3.4335	-2.7675	-1.7915	-2.6533	-1.1650	-1.2821	-4.9428
-7.5832	-1.6855	-0.2331	-2.4685	-2.4568	-2.3195	-4.2996	-3.6190	-0.9877	-3.3807
-4.9633	-1.0661	-1.5554	-2.4658	-2.6503	-3.3716	-3.8212	-1.6907	-0.2545	-5.1032
-6.1986	0.3284	-1.7953	-2.0444	-2.1688	-3.8721	-1.2215	-0.5382	-2.0004	-4.3073
-2.3931	-0.5247	-5.4905	-3.9011	-0.7375	-1.7937	-1.6383	-1.5629	-0.5153	-8.4201
-3.4467	-0.7749	-1.5104	-4.5640	-3.0224	-2.3567	-1.9236	-1.0960	-1.9427	-5.0540
-5.7658	-2.0037	-0.0792	-3.3358	-4.3124	-4.4029	-2.5686	0.2492	-2.7150	-3.8870
-3.5310	-3.2174	-1.3735	-0.6642	-1.2312	-3.4223	-2.5718	-0.9564	-1.1694	-6.3062
-4.3678	-1.7377	-0.6231	-2.1905	-1.7491	-2.1792	-1.9453	-1.9109	-0.9674	-4.0435
-3.1235	-2.4210	-1.4042	-4.2591	-2.6768	-0.9375	-2.3075	-2.8586	-1.8851	-2.8219
-6.0987	-0.8713	-0.7847	-3.2242	-3.2161	-2.4559	-1.5423	-1.3005	-2.4558	-4.1937
-5.5431	-0.1802	-1.2678	-4.4519	-1.6417	-2.3397	-5.7226	-3.0476	-0.4057	-5.0755
-3.9484	-3.1391	-1.4868	-1.5724	-1.5161	-2.4873	-3.6802	-2.4960	-1.5225	-5.0654
-3.3864	-1.2988	-2.7973	-2.6799	-1.3896	-2.0849	-2.8722	-1.4971	-0.9397	-5.4888
-6.4582	-0.1379	-1.3036	-2.9415	-2.9195	-3.7835	-2.7818	0.6387	-2.0576	-5.2241
-4.9768	-1.1698	-0.9852	-3.0986	-3.9067	-2.2369	-1.5031	-0.7458	-0.9236	-7.8305
-5.1905	-1.4487	-1.0363	-1.6040	-3.1565	-2.3744	-1.6313	-1.8408	-2.2096	-6.9251
-4.3760	-0.4043	-3.9513	-4.0947	-0.8515	-1.3589	-3.4573	-1.1502	-0.7442	-4.8210
-5.8796	-1.1097	-1.8309	-1.3211	-2.1263	-5.1355	-3.3067	0.5010	-0.8861	-6.9121
-4.1651	-1.5097	-2.2094	-3.4925	-2.2127	-1.6307	-3.0544	-0.7865	-0.5446	-7.5798
-5.3850	-0.1072	-1.5575	-5.1500	-2.5460	-1.0372	-3.0231	-0.7665	-0.9473	-6.8981
-4.7497	0.2266	-2.1770	-2.8534	-1.8921	-3.1612	-2.3346	-0.4934	-0.9650	-4.7617
-4.9980	-1.5635	-2.6152	-3.0073	-1.2729	-2.7723	-3.5854	-0.7359	-1.2730	-7.2884
-5.6165	-0.4835	-2.3356	-4.1798	-0.9058	-1.2361	-2.8701	-2.1217	-0.5805	-2.5029
-6.7912	-0.6432	-0.5706	-3.2294	-4.0257	-3.5298	-2.8906	-0.3824	-2.2048	-4.6223
-6.1399	-1.1672	-0.6161	-0.6766	-0.8802	-5.0883	-6.0072	-0.8494	-0.5233	-5.3958
-6.2502	-0.1150	-2.0884	-3.6678	-2.4790	-2.8203	-1.9080	-0.1734	-1.2039	-5.0126
-4.6069	-2.6252	-1.9741	-2.6842	-2.0016	-0.8973	-2.0766	-1.0599	-1.3697	-6.0193
-6.5678	-0.2254	-0.8611	-5.1047	-3.1210	-2.9602	-1.4244	-0.4505	-2.2164	-4.9406
-5.0810	-0.8394	-0.7579	-2.4843	-2.6487	-2.4064	-2.4343	-2.1035	-0.7003	-6.0954
-4.3683	-1.8264	-0.7161	-2.2492	-4.0085	-3.5139	-3.6548	-1.5429	-2.2275	-2.6503
-4.8289	-1.1952	-1.0638	-4.9296	-2.3818	-1.2890	-2.7125	-2.1106	-0.5979	-4.0236
-4.4539	-3.0406	-0.7193	-2.4568	-5.4375	-3.4134	-2.2769	-2.2709	-1.1316	-5.0072
-5.6363	-2.1694	-0.2421	-2.1936	-4.6232	-4.1166	-2.3754	-1.3783	-0.4761	-5.2996
-4.1500	-2.0138	-1.0359	-1.7477	-4.1278	-3.0619	-0.7397	-1.8310	-2.4113	-5.7582
-4.6477	-1.3244	-2.0176	-3.0426	-2.1983	-3.4901	-3.2852	-0.3901	-1.2123	-6.5847
-3.9071	-3.8220	-1.1396	-0.0564	-4.5990	-6.3029	-1.4890	-1.9191	-1.3473	-3.4068
-4.3856	-1.5442	-1.0905	-5.1841	-4.8504	-0.4206	-1.6567	-3.0915	-0.1883	-5.5318
-9.6229	-1.0287	-1.6381	-2.5360	-1.9942	-2.8958	-2.1608	-1.9686	-1.4845	-4.6335
-2.9393	-1.2543	-0.5299	-2.1996	-1.4247	-1.4493	-1.3059	-0.4356	-2.4581	-5.6656
-4.5319	-0.6930	-2.2593	-3.1776	-2.3143	-0.4621	-0.8872	-1.3070	-2.5468	-4.7389
-4.9187	0.0354	-1.2920	-3.3645	-2.4507	-1.9891	-2.6721	-1.9810	-1.7427	-4.2113
-4.8636	-2.0795	-0.9961	-2.5932	-2.7837	-2.2034	-3.3351	-2.6629	-0.2418	-4.8376
-6.5914	-0.7578	0.0131	-1.6302	-4.2308	-3.9209	-1.4707	-1.8871	-0.4176	-4.5912
-5.2178	-0.4773	-1.0938	-3.5739	-2.9672	-2.3221	-2.7771	-1.1674	-1.3234	-4.7005
-4.0470	-0.6717	-2.2390	-5.0101	-2.1975	-1.8272	-1.4165	-1.6974	-0.7406	-5.9208
-6.3351	-0.9036	-2.2747	-2.8194	-0.9863	-2.1196	-1.9145	-1.1641	-1.5277	-3.9192
-3.8830	-2.2313	-1.3747	-2.6541	-2.0565	-1.7525	-2.7121	-0.4422	-1.4708	-7.5626
-6.2807	-0.5302	-1.2332	-4.1057	-2.7413	-1.0374	-2.2426	-3.0497	-1.2070	-3.7868
-7.7745	0.3947	-0.6454	-2.6466	-4.6939	-3.2161	-1.0547	-0.1696	-0.5313	-6.5387
-5.6736	-0.2540	-0.6029	-3.0894	-1.9365	-1.7923	-2.6192	-1.5193	-0.7511	-4.9663
-4.1638	-0.7717	-4.0016	-1.5064	-0.8913	-4.0008	-6.3613	-1.0519	-0.5682	-5.0660
-7.1173	-0.4907	-1.0654	-3.2411	-1.5386	-2.3445	-2.5927	-0.4050	-1.2363	-6.1284
-4.3342	-1.2274	-2.9610	-3.1678	-1.5660	-0.6621	-2.6891	-2.4168	-0.5356	-5.3013
-4.8063	-1.4494	-1.7462	-2.1338	-1.9074	-2.7885	-4.2839	-1.4335	0.1160	-5.0178
-5.9516	-1.9649	0.5795	-0.6917	-4.8939	-2.9144	-2.7336	-4.0696	-1.5462	-3.7228
-6.9394	-1.4007	-0.9440	-1.4884	-1.5148	-6.7233	-3.6467	0.2626	-1.6574	-6.6511
-6.7950	0.2013	-0.6371	-4.4173	-5.0637	-2.4981	-0.8568	-1.5164	-1.8445	-5.6898
-7.6815	-0.5312	-1.0945	-1.2368	-3.9595	-2.2978	-3.0570	-0.8820	0.8669	-6.4664
-5.1389	-2.2007	0.0092	-1.3322	-2.9917	-1.9294	-3.8059	-2.0092	-0.0079	-3.9975
-7.4661	-1.8336	-0.9270	-1.2243	-3.0365	-2.3298	-1.9566	-1.6010	-0.3002	-6.2501
-4.3301	-0.2010	-2.0451	-3.0594	-2.4325	-2.2601	-1.9446	-2.0732	-2.5951	-3.5082
-5.4330	-0.4461	-0.3782	-3.4547	-2.5275	-1.5184	-3.2814	-2.7481	-0.2907	-4.7202
-4.1112	-0.7615	-1.9719	-1.2725	-1.9390	-5.8169	-1.9637	0.0363	-3.0371	-4.7174
-3.5787	-0.6168	-2.1921	-4.8766	-2.5538	-2.1442	-1.4347	-0.6489	-3.7772	-5.4008
-4.1988	-0.5534	-0.8364	-3.5899	-3.9661	-1.6697	-1.1243	-0.6090	-1.1132	-3.7271
-6.6083	-1.9282	-0.6682	-1.2299	-3.2468	-4.3571	-2.3888	-1.0175	-0.6121	-5.2110
-3.3676	-3.0308	-0.7473	-1.3305	-2.6257	-4.1494	-2.8385	-0.7376	-1.8745	-3.6255
-5.7016	-1.8973	-3.3585	-3.9573	-2.3181	-2.2251	-0.9041	-0.6221	-2.5795	-4.5348
