-10.4235	0.0818	-6.8428	-2.2211	-1.3808	-2.4103	-3.3769	-0.7334	-4.2365	-6.3083	0.2326	-6.1479
-18.0088	1.3816	-5.5798	-3.6694	-1.9132	-4.2281	-1.7543	-3.5193	-3.2421	-3.1992	-0.7294	-12.1310
-17.0938	2.3869	-7.3861	-1.8418	-5.9485	-1.7613	-5.6077	-3.9068	-0.3200	-5.1022	0.7851	-11.0840
-9.9977	0.2981	-4.2955	-1.7794	-3.1486	-2.6682	-2.6970	-2.0065	-1.8435	-8.0258	-0.7394	-18.7621
-7.2415	-0.6967	-7.5605	-2.8104	-3.6483	-1.9666	-4.6975	-3.6816	0.2622	-3.7526	-2.2163	-9.3124
-12.9878	-0.1479	-6.4195	-3.7652	-1.5260	-2.6979	-2.4925	-5.8035	-1.5000	-8.1337	0.2467	-9.2454
-12.2258	-2.3753	-8.0847	-3.2275	-3.7698	-8.2553	-2.4189	-4.2764	-1.1936	-3.6172	2.1023	-14.5789
-7.1795	1.1530	-7.3437	-2.9924	-3.9847	-3.9675	-4.2633	-5.0690	-3.8239	-7.4171	1.4846	-9.0080
-13.9520	-0.4325	-2.2527	-2.5821	-4.3915	-1.4189	-5.3183	-4.2510	-1.6717	-7.9154	-0.4658	-8.4702
-6.3293	0.9724	-6.3877	-1.6447	-5.4582	-4.1364	-2.8669	-4.5273	-2.4045	-8.5700	-2.0770	-7.9004
-8.8762	0.5497	-5.4129	-1.2449	-4.3611	-2.2140	-1.9880	-3.3741	-3.5169	-6.9902	-0.7009	-9.3642
-8.8334	-0.6277	-4.5984	-1.1138	-4.5539	-3.6767	-4.5385	-3.7196	-1.1606	-4.9749	-0.2458	-12.4069
-12.7744	-0.7589	-7.0519	-2.7798	-1.8966	-2.0599	-2.8277	-2.1004	-1.9469	-5.2341	-0.3106	-8.9539
-10.1865	0.2021	-5.6995	-0.3964	-5.1538	-2.7961	-0.5866	-2.9168	-1.8479	-5.8079	-1.0810	-14.8513
-13.6713	0.2139	-3.4374	-2.3526	-1.8764	-2.1077	-1.6318	-3.6378	-0.0573	-5.4810	-1.4377	-12.9115
-10.7914	-0.9787	-7.6841	-0.0302	-1.0401	-3.8901	-3.7196	-1.7250	-0.4456	-8.5277	-1.8445	-17.8871
-10.8222	-0.8956	-4.3284	-2.5890	-4.3632	-0.7842	-3.9638	-6.6441	0.6307	-3.6126	-0.4995	-9.9471
-10.2797	-0.8501	-6.7698	-1.3964	-4.9792	-0.5962	-1.6379	-7.4624	-1.6010	-3.8636	1.3726	-9.1321
-16.7962	-1.1570	-4.6251	-0.3240	-3.3671	-3.4012	-1.8788	-6.2912	1.2691	-4.9440	-0.0735	-7.7183
-9.5889	-0.1087	-3.7699	-0.8345	-6.0157	-1.9588	-4.2883	-7.2147	-3.3108	-6.1966	0.5861	-7.1373
-8.7066	-1.9718	-3.4258	-0.1157	-4.6917	-2.8747	-2.4034	-4.2637	-3.6778	-6.8774	0.2090	-8.6128
-12.9723	0.7939	-3.0850	-2.0249	-5.1225	-2.9688	-2.5799	-3.8133	-1.7617	-3.4030	-0.5367	-8.8522
-7.1095	0.7093	-3.9670	-1.8298	-3.9948	-4.1349	-1.4496	-4.1529	-2.3193	-4.3701	0.4849	-9.8787
-11.9381	-1.6099	-3.7979	-2.9135	-0.4621	-1.9946	-2.4410	-1.2738	-3.4268	-4.6923	1.0965	-8.9572
-9.0832	-1.0841	-4.0435	-0.5544	-2.2725	-1.7143	-7.7711	-2.7972	-2.2232	-7.0489	0.3434	-8.8486
-10.0664	1.3988	-6.3352	-0.8603	-2.8884	-3.6655	-3.8297	-5.7000	-1.6014	-8.9042	-0.0253	-8.1954
-10.7393	-1.7549	-2.8921	-3.1767	-2.3012	-1.3882	-4.3357	-7.9588	-2.0891	-7.9442	1.3628	-7.1450
-7.1209	0.1885	-10.1159	-3.1428	-2.9692	-1.7770	-2.3088	-2.1603	-1.9429	-8.8179	-1.3780	-5.8928
-10.8126	1.3578	-5.1619	-4.3649	-2.5970	-3.8376	-1.6394	-2.2716	-4.0569	-7.4076	0.3317	-13.7471
-11.7403	-0.6344	-1.7026	-1.8238	-3.7685	-3.1059	-4.2993	-8.5969	-0.8070	-2.3954	0.4867	-6.6091
-10.0865	-0.6026	-5.7862	-6.2733	-2.7382	-1.0770	-2.2742	-3.4294	-1.3860	-5.6935	2.0839	-8.2761
-14.9680	1.9691	-3.5621	-2.7357	-5.1160	-4.1370	-1.6812	-1.4511	-3.3609	-4.2830	-1.1690	-14.1127
-10.5825	1.7616	-7.4329	-3.6098	-3.7506	-3.8487	-2.3583	-3.0336	-1.2947	-4.2131	0.7014	-13.8595
-9.7873	-0.6621	-4.2634	-0.6281	-3.2873	-1.8770	-1.3212	-4.2723	-2.1198	-4.2356	0.3718	-9.9828
-9.4706	1.5443	-5.1311	-0.5472	-4.0816	-3.1653	-4.4014	-2.9868	-2.2684	-8.8512	-1.4094	-11.5778
-6.7130	-0.0558	-2.8386	-0.4710	-5.4490	-3.0728	-0.0305	-3.0133	-4.2502	-10.2911	-0.8061	-11.7329
-4.6280	-0.1636	-3.6573	-3.4619	-0.9398	-2.8488	-2.9923	-6.1738	-3.8950	-3.1224	-0.1302	-32.4222
-8.8691	-1.6655	-3.6342	-1.3907	-4.5186	-2.5058	-1.3808	-2.2601	-2.0760	-6.2776	-0.2884	-14.7568
-10.8884	-0.9621	-3.4041	-4.1793	-3.7939	-0.2384	-1.8423	-2.1175	-1.5237	-6.1715	1.0023	-11.1476
-8.7853	-0.4279	-3.6717	-1.8594	-7.6109	-2.4941	-0.3327	-2.0495	-3.9532	-7.3756	-1.7818	-8.5945
-6.1460	-0.5236	-6.9624	-1.3119	-2.3670	-9.9570	-4.8834	-2.4411	-0.7583	-3.2093	-0.0307	-10.9231
-14.7724	-0.1629	-6.5008	-0.6696	-3.5402	-1.8403	-2.8420	-6.4254	0.0412	-8.4676	0.4955	-13.6683
-9.4123	1.0161	-8.0498	-1.8325	-2.1471	-3.4566	-4.0292	-3.1723	-3.8992	-8.3383	-0.0985	-6.8943
-11.8554	0.9823	-6.4462	-3.1418	-2.8292	-6.7939	-2.9769	-1.5711	-3.3374	-3.7799	0.3772	-15.3046
-7.3857	-0.2669	-1.7853	-0.3499	-4.5780	-2.5548	-4.7131	-5.5581	-3.0990	-5.1429	0.5416	-11.5169
-19.3369	-1.5894	-5.1996	-2.1005	-1.9086	-0.8778	-2.9816	-5.3320	-0.4537	-7.5034	1.7417	-7.7008
-11.4822	-1.2738	-7.4403	-2.3755	-3.2195	-3.0564	-2.6421	-2.8633	-1.7676	-4.3215	0.6357	-6.3062
-14.0655	0.8058	-5.6684	-2.8920	-3.7432	-1.4338	-3.1560	-2.9006	-2.4072	-6.1702	-1.5659	-4.6634
-9.4444	0.4339	-6.6398	-1.3061	-3.6912	-2.2504	-2.0968	-4.0962	-1.7979	-8.1890	0.2875	-10.5037
-16.7122	0.5508	-8.2378	-4.4327	-5.3321	-2.9189	-1.6650	-2.7186	0.2790	-2.1404	-1.2184	-12.7211
-13.8431	0.0053	-12.3256	-2.9448	-0.7456	-4.3671	-2.0780	-2.1196	-0.1411	-3.8472	-0.9705	-14.6367
-12.4128	0.9906	-8.2718	-2.5591	-3.1975	-3.8117	-3.7248	-4.6028	-0.2571	-7.2394	1.2935	-9.7424
-20.4994	0.9597	-11.7906	-4.5894	-4.4695	-3.1801	-1.3769	-2.8670	-0.7498	-13.2892	1.6378	-8.1463
-15.7043	0.5960	-6.6934	-1.0806	-3.8988	-1.0759	-3.1460	-4.6970	-2.9244	-8.6282	0.2768	-13.3165
-12.9408	0.6824	-4.6286	-4.4814	-4.7775	-2.9624	-1.2797	-5.4440	-4.1105	-4.4060	0.2225	-7.4762
-11.1092	0.7777	-6.2474	-0.4211	-4.4551	-3.0054	-3.3713	-3.7361	-1.6928	-4.5793	0.1419	-11.7593
-12.0451	0.3456	-4.5455	-3.1758	-3.9299	-0.3288	-2.4580	-5.0034	-4.0134	-4.5009	0.0517	-9.1986
-9.8524	-0.2341	-4.9304	-1.7069	-6.0825	-1.2475	-2.1911	-5.0975	-0.4428	-2.1513	-1.2146	-12.0879
-13.3234	0.0266	-4.6891	-1.5747	-4.1115	-1.9579	-3.0998	-3.1271	-1.3322	-3.0867	0.0867	-16.5010
-8.9144	-0.4668	-3.4675	-0.3945	-7.8188	-2.6537	-3.8463	-5.4463	-0.6319	-4.1690	0.4328	-6.5188
-7.0146	0.2682	-7.4827	-3.9911	-2.4754	-0.4131	-1.3238	-4.2631	-1.3969	-3.2911	-0.8367	-9.7679
-10.9342	1.1646	-5.1961	-1.2776	-4.2030	-4.5269	-3.8013	-2.5911	-2.3367	-2.8159	-0.7751	-8.6026
-9.2481	0.1956	-7.6655	-2.2356	-2.0292	-4.0851	-5.4374	-6.6742	-0.5598	-3.2628	0.9125	-16.5624
-11.0763	-1.0170	-3.6508	-1.3048	-2.2030	-3.5022	-4.7241	-2.5797	-2.4604	-5.3743	0.0837	-8.4387
-15.9525	1.3530	-5.0331	-1.6132	-4.5247	-6.8480	-3.8290	-6.0713	-2.7752	-3.5814	1.4271	-9.6363
-10.4799	1.0306	-8.6604	-2.6592	-3.3725	-1.2303	-2.7990	-2.1044	-5.0783	-5.3437	-0.0496	-17.8266
-9.9047	-0.1847	-5.7836	-1.5066	-4.7359	-6.4091	-2.3015	-4.5095	-2.7764	-6.6116	1.2071	-7.2477
-7.5329	-0.6891	-9.2289	-1.2863	-3.3924	-4.1224	-2.2029	-2.0296	-1.0774	-4.2150	-0.9321	-8.0314
-24.2178	-1.2937	-7.4854	0.1967	-3.0967	-4.2002	-0.9182	-4.4634	-1.3867	-8.9484	0.3331	-8.1872
-3.6437	-0.1204	-3.9171	-2.6249	-7.6208	-2.5304	-3.1527	-9.7414	0.1643	-10.3644	0.7563	-11.9401
-10.7677	1.1341	-8.6645	-2.6419	-4.5820	-2.4190	-4.6007	-2.7204	-0.4024	-4.4066	0.4624	-8.6062
-7.6068	-0.0313	-4.7287	-4.1549	-4.3728	-0.8820	-1.3768	-4.9864	-3.3696	-6.2886	0.2853	-8.1007
-11.1094	-0.2052	-5.1296	-1.8799	-2.8942	-4.4506	-1.5952	-1.7876	-3.1800	-6.0035	0.3420	-5.9066
-10.5034	0.1237	-7.9422	-2.5479	-4.8154	-2.9693	-0.8576	-3.8153	-1.3388	-2.8332	-1.6003	-9.1025
-5.7636	-0.5042	-3.3473	-0.7923	-2.4426	-2.1487	-4.7537	-4.8385	0.1884	-7.3075	-1.1399	-11.5632
-16.9376	0.3083	-3.9150	-0.9440	-3.9809	-1.5148	-0.1749	-4.0476	-2.2790	-7.6006	-0.8330	-10.3639
-7.6122	-0.2090	-5.4924	-1.4866	-1.9403	-5.7721	-0.9589	-9.7365	-1.2490	-2.5739	-0.3201	-9.3680
-7.5098	-0.2744	-6.3027	-1.4845	-5.3500	-2.2890	-4.4156	-3.7606	-1.4147	-2.4267	-0.2774	-10.4336
-10.0744	-1.1365	-8.5772	-1.9034	-0.6110	-6.4390	-1.9933	-3.5283	-2.7132	-3.8180	-0.4971	-5.4300
-17.9913	-1.3178	-4.6413	-0.8752	-2.2962	-2.1410	-3.0789	-2.9994	-2.7943	-2.4939	0.2260	-9.4213
-9.4592	0.6083	-4.3326	0.0120	-1.9897	-3.7707	-1.8594	-4.6250	-1.6207	-4.8415	-1.6049	-18.7444
-11.4107	-3.0942	-1.8952	-3.5534	-4.8343	-0.5201	-1.9453	-3.1330	-1.1936	-8.4255	-0.0873	-15.9620
-13.1671	1.2214	-9.6307	-4.4657	-3.5244	-2.5067	-2.1983	-5.1299	-2.7525	-1.8553	0.5443	-9.0356
-11.1951	1.1594	-7.6183	-3.9237	-3.3724	-2.1541	-2.6863	-3.6839	-1.2039	-8.9569	0.3948	-13.7940
-4.6430	1.3931	-6.2181	-3.6031	-4.0869	-3.0719	-2.9455	-9.4447	-0.6464	-5.2993	-0.0680	-6.7716
-8.2813	-0.4575	-6.0715	-1.2884	0.3489	-0.7385	-1.0048	-6.3407	-2.9996	-6.2037	-1.7701	-16.5799
-13.2510	-0.4465	-7.4619	-1.2081	-3.2954	-2.2967	-2.5394	-2.8726	-4.3195	-11.0296	-0.3206	-8.0927
-7.8040	-0.5171	-4.8468	-2.1774	-2.8743	-3.7933	-4.9864	-2.8023	-1.8415	-5.6169	0.8308	-11.6683
-12.7735	-0.4828	-14.1708	-2.8127	-2.6218	-2.3582	-1.8736	-6.3798	-2.0942	-8.7977	1.9548	-9.7903
-7.8400	-1.5740	-4.0630	-1.7216	-0.9937	-2.6911	-0.5743	-4.5152	-1.6884	-5.1317	-1.1124	-12.5615
-11.1586	0.5421	-3.8639	-3.5016	-0.3415	-3.8251	-6.8104	-5.2668	-0.9688	-5.3935	0.6763	-24.4574
-9.8114	0.0324	-5.1649	-1.0399	-4.1975	-3.9806	-1.7429	-2.1744	-1.8441	-6.5945	1.1837	-15.5908
-6.5871	1.1362	-6.4086	-0.9979	-3.6386	-3.3559	-2.7875	-3.6637	-2.0182	-5.9528	-1.1208	-16.3503
