-6.2761	1.0250	1.2923	-6.0612
-5.8963	1.6646	1.7925	-6.0249
-5.2526	1.5723	1.6397	-5.4546
-5.7107	1.3882	1.4736	-5.5372
-5.1252	1.2993	1.1285	-5.5313
-6.3829	1.4531	1.5892	-5.6157
-6.4887	1.0241	1.4287	-6.1963
-5.9272	1.8734	1.8521	-6.1169
-5.8248	1.5123	1.4792	-5.1408
-6.1721	2.0829	1.7757	-6.3546
-5.9834	1.0393	1.4287	-5.2551
-5.6747	1.7469	1.4882	-5.3690
-6.3595	1.6661	1.8749	-5.7543
-5.9545	1.8751	1.8224	-6.0483
-6.5135	1.2240	1.3632	-5.9996
-6.1013	1.3777	1.3587	-5.4455
-5.6584	1.4751	1.5010	-5.6410
-6.1486	1.6470	1.4505	-6.2783
-5.8066	1.3451	1.6549	-5.5589
-5.2429	1.6028	1.5403	-5.4927
-5.6428	1.3239	1.3268	-5.6241
-4.9352	1.3375	1.0095	-6.3252
-6.7276	1.7067	1.5950	-6.2543
-5.9467	1.7731	1.3403	-5.5899
-6.1981	1.1344	0.7575	-5.6309
-5.2595	1.5146	1.3604	-6.1529
-5.9995	1.4307	1.4023	-6.4872
-6.9606	1.3600	1.3577	-6.3786
-5.9918	1.3621	1.3160	-6.2072
-6.0979	1.5696	1.4844	-6.2130
-5.6920	1.6934	1.6317	-6.0387
-5.9785	1.4731	1.7744	-4.7576
-6.3789	1.3595	1.4822	-5.9146
-5.6808	1.3156	1.3463	-6.5354
-5.8984	1.2559	1.2074	-5.7694
-5.6987	1.7294	1.8805	-5.7952
-6.3028	1.6259	1.3256	-6.0829
-5.6302	1.4717	1.3259	-5.7312
-6.7758	1.3054	1.2409	-5.4323
-6.1209	1.5474	1.4296	-6.2514
-5.8844	1.5081	1.6007	-6.5588
-6.5102	1.2798	1.1921	-6.2316
-5.1971	1.9151	1.8385	-6.1959
-5.9223	1.5352	1.4841	-6.2256
-5.6113	1.3141	1.0150	-5.4317
-6.7658	1.1621	1.2193	-5.4549
-6.3199	1.4772	1.2312	-5.8053
-6.4375	1.0009	1.1173	-5.7559
-5.9198	1.5583	1.7181	-6.2258
-5.4754	1.3148	1.2702	-5.4684
-6.4791	1.3722	1.4696	-6.1064
-6.2466	1.1000	1.2072	-5.0782
-6.0538	1.2982	1.2065	-4.8641
-5.2499	1.7980	1.9335	-5.6597
-5.7868	1.6881	1.8913	-4.9281
-6.0416	1.1012	1.4740	-6.1364
-6.1386	1.4439	1.4689	-6.4221
-5.2624	1.3156	1.1047	-5.9651
-5.8975	1.2349	1.3916	-5.6541
-5.8382	1.2196	1.2614	-5.7583
-5.8829	1.1108	1.4673	-5.9485
-5.9904	1.5417	1.5157	-5.3369
-6.8542	0.9366	1.1824	-5.8701
-5.3049	1.7311	1.6397	-6.4935
-5.6073	1.7057	1.4060	-5.3405
-6.8728	1.7219	1.6360	-5.1082
-5.6974	1.3963	1.6012	-5.8824
-5.8638	1.4690	1.4860	-5.7688
-6.4699	1.4105	1.4133	-5.5699
-5.3896	2.0068	1.9365	-5.4028
-6.0420	1.8250	1.9321	-6.5335
-5.4233	1.4077	1.3728	-5.9015
-6.2429	1.3243	1.2702	-6.5361
-5.3964	1.3816	1.3088	-6.2795
-6.4681	1.2378	1.6182	-5.1744
-6.8228	1.1791	1.0223	-6.4335
-5.5691	1.9698	1.6938	-5.8473
-5.0785	1.8976	1.4212	-5.6101
-6.3759	1.3628	1.2437	-6.5148
-4.8355	1.3705	1.5214	-6.3818
-6.6025	1.9220	1.8974	-5.5465
-5.7765	1.3359	1.3969	-5.3194
-6.4307	1.2574	1.2701	-5.8737
-6.0856	1.4142	1.6388	-7.1060
-4.6981	1.6432	1.6439	-5.5710
-6.8332	1.2644	1.2452	-6.2543
-6.8628	1.3698	1.6773	-5.2475
-7.0173	1.0213	1.1913	-6.3349
-6.1667	1.4224	1.6363	-6.3996
-6.1489	1.5268	1.6063	-5.9092
-5.9710	1.3474	1.4192	-6.4938
-6.0294	1.3843	1.2803	-6.7734
-5.6481	1.5095	1.4945	-6.4202
-5.2696	1.8013	1.5175	-5.8003
-5.9716	1.5382	1.4023	-5.2635
-6.5066	1.4402	1.3466	-6.5010
-6.7223	1.1947	1.4039	-6.4111
-5.4009	1.7007	1.7360	-6.5486
-5.9004	1.6899	1.5197	-6.6352
-6.0264	1.4115	1.3226	-5.9557
-4.8051	1.8378	1.5380	-5.6630
-6.6744	1.6968	1.5079	-5.7050
-5.8219	1.5717	1.4834	-6.4570
-5.4139	1.4760	1.4634	-5.6533
-6.3997	1.1819	1.5620	-5.5227
-4.9569	1.6409	1.2848	-6.1404
-5.3006	1.5444	1.5843	-5.5719
-5.5807	1.4964	1.5215	-5.3793
-5.7257	2.0321	2.1203	-6.1844
-5.2207	1.5247	1.5778	-5.7172
-6.7777	1.3485	1.2263	-6.3451
-6.1453	1.4321	1.4490	-5.6830
-5.8564	1.1568	1.5839	-6.0372
-5.7982	1.5741	1.4352	-5.8339
-5.7534	1.0657	0.9348	-6.4329
-6.5062	1.4460	1.1077	-5.8112
-6.3590	1.4169	1.3457	-5.4420
-5.2147	1.2050	1.3732	-5.8655
-6.3566	1.7429	1.6192	-5.2756
-5.7391	1.2789	1.1939	-5.2292
-5.9855	1.1702	1.5176	-5.3383
-5.8325	1.8459	1.7793	-5.9399
-7.0312	1.3050	1.3149	-5.5691
-5.5122	1.4846	1.2111	-5.8628
-6.2524	1.3414	1.4095	-5.8323
-7.5447	1.5493	1.6100	-5.6120
-5.9653	1.6661	1.6198	-6.6729
-5.7807	1.7623	1.5667	-6.7676
-6.2590	1.3281	1.4611	-5.7248
-6.7915	1.8870	1.8800	-5.8252
-6.8244	0.9457	1.0643	-5.6607
-6.1685	1.0948	1.2690	-6.2625
-6.7204	1.1787	1.2283	-6.3180
-5.6244	1.4337	1.7615	-6.2640
-5.8880	1.6019	1.4651	-6.4186
-5.9136	1.1778	1.3974	-6.9051
-6.2343	1.3627	1.3566	-6.0357
-6.2715	1.5222	1.4216	-6.6212
-6.4588	1.4791	1.5819	-5.9024
-5.3578	1.0015	1.4527	-5.8245
-5.5865	1.3327	1.2823	-5.7516
-7.0248	1.5112	1.3608	-5.8738
-6.1813	1.8612	1.7423	-6.5545
-5.4770	1.2314	1.4572	-5.7349
-5.0093	1.4608	1.1940	-6.2607
-5.8693	1.4719	1.6582	-5.8325
-5.5228	1.5983	1.4861	-5.9078
-6.2627	1.3745	1.4563	-6.6262
-5.9336	1.1296	1.1925	-6.3274
-6.2083	1.5556	1.2244	-6.5004
-6.0504	1.2268	1.2917	-6.2242
-6.7589	1.5050	1.5572	-5.8964
-6.3693	1.5664	1.6107	-6.1228
-5.9322	1.5615	1.6582	-5.8943
-5.5760	1.3098	1.2674	-5.6171
-5.8716	1.1478	1.1361	-7.1308
-6.1340	1.6338	1.6883	-5.6377
-6.5237	1.3445	1.3629	-6.4068
-6.6064	1.4806	1.5788	-5.8842
-5.8859	1.3003	1.4189	-5.7863
-5.2028	1.5707	1.5847	-6.0039
-6.3540	1.1161	1.3422	-6.6008
-6.7362	1.1944	1.3443	-5.6624
-5.7680	1.4028	1.4670	-5.0945
-5.1055	1.6915	1.6490	-5.5814
-6.3720	1.3799	1.6042	-6.1538
-5.9443	1.4939	1.6019	-6.2459
-5.9350	1.3772	1.4491	-5.7658
-5.6014	1.5167	1.7156	-5.4541
-6.3692	1.4918	1.4758	-5.7211
-5.7591	1.4450	1.3747	-6.1077
-5.2647	1.5667	1.4866	-6.0449
-6.4532	1.5218	1.6371	-6.0072
-5.7179	1.9420	1.8699	-5.9375
-4.9462	1.6865	1.4295	-6.0146
-5.9637	1.5397	1.7037	-6.7016
-5.6048	1.5602	1.4169	-5.0999
-5.9080	0.9210	1.3124	-6.1347
-5.9015	1.6729	1.3253	-5.0130
-6.2306	1.2891	1.4765	-5.6520
-6.7442	1.9642	1.9178	-5.5062
-5.0681	1.3012	1.2881	-6.2174
-5.9598	1.3871	1.4323	-5.8681
-6.4016	1.7375	1.9073	-5.9914
-5.8546	0.9484	1.3046	-5.6044
-6.0771	1.7809	1.7489	-5.8088
-5.2889	1.6024	1.3149	-6.2703
-6.2946	1.3705	1.1854	-6.4317
-6.0201	1.3785	1.1348	-6.4166
-5.9188	1.8936	1.8381	-6.2753
-5.3425	1.7582	1.5202	-5.8443
-5.5017	1.4353	1.4066	-6.1980
-5.4061	1.9343	1.9645	-5.0877
-5.7993	1.4398	1.4244	-6.7414
-4.8721	1.2728	1.2218	-6.0831
-6.5498	1.3623	1.1152	-6.2522
-5.1891	1.5178	1.4687	-5.4785
-6.7744	1.1441	1.2042	-6.1484
-6.4110	1.3809	1.5463	-5.9428
-5.2542	1.1392	1.1770	-6.0181
-5.7630	1.7761	1.7267	-6.5491
-5.7641	1.8554	1.9422	-6.4585
-6.0906	1.5479	1.4870	-6.6223
-5.8332	1.7379	1.6595	-6.5555
-6.1733	1.1708	1.0473	-7.1050
-6.4307	1.1665	1.4734	-5.6609
-6.0896	1.4548	1.2857	-6.4388
-6.4778	1.1272	1.3415	-6.5916
-6.4386	1.5026	1.4397	-5.8576
-6.3169	1.6617	1.7185	-6.3322
-5.9470	1.4892	1.7102	-5.4071
-6.0955	1.4434	1.2140	-5.7208
-5.9627	1.4299	1.3401	-5.5541
-4.9318	1.7181	1.7932	-5.7184
-5.9620	1.6754	1.3722	-5.8590
-6.3494	1.4368	1.5970	-6.5855
-6.4174	1.5011	1.8081	-5.4543
-5.6511	1.6075	1.6848	-6.8658
-5.7946	1.2518	1.3497	-5.5957
-6.5810	1.4372	1.4178	-5.8645
-6.6020	1.3479	1.5840	-5.2951
-5.8809	1.6904	1.4987	-7.3384
-6.6231	1.3542	1.5733	-6.2824
-5.6562	1.6237	1.7213	-7.1863
-6.1350	1.0518	1.1892	-5.8737
-6.2808	1.2652	1.6757	-5.3248
-6.2722	1.4293	1.4440	-6.5733
-6.0358	1.2560	1.1134	-5.8808
-5.7157	1.4721	1.3510	-6.7664
-5.1333	1.4479	1.4284	-6.7605
-6.3119	1.2806	1.4876	-5.9293
-5.3939	1.3019	1.4780	-5.9171
-5.6159	1.3038	1.3586	-6.3937
-5.4784	1.6100	1.5311	-6.1449
-6.0584	1.1330	0.9626	-5.9310
-6.2460	1.0000	1.0027	-5.9944
-6.4725	1.4814	1.4683	-5.3342
-5.8557	1.6878	1.2506	-6.2831
-6.2820	1.4806	1.6686	-5.9711
-6.0354	1.1462	1.4825	-4.6281
-6.3717	1.3281	1.5218	-5.3072
-5.4908	1.5993	1.3432	-5.6938
-5.9157	1.4472	1.1632	-6.3231
-5.7257	1.3502	1.7669	-5.6591
-5.8695	1.3953	1.6062	-5.8221
-5.7688	1.5402	1.3210	-5.5520
-5.1614	1.5160	1.7363	-5.6033
-5.4078	1.5294	1.4126	-5.9178
-5.5164	1.6971	1.6475	-5.4262
-5.8636	1.4341	1.2454	-6.6339
-6.1426	1.2417	1.1871	-7.0776
-5.8935	1.5265	1.5715	-5.7641
-5.6093	1.2514	1.1143	-5.4700
-5.8331	1.6997	1.7439	-6.5272
-6.3538	1.5881	1.6339	-5.2852
-6.2685	1.1636	1.3570	-5.9409
-5.6849	1.5497	1.7309	-5.7619
-5.8641	1.6288	1.8673	-6.4314
-6.7228	1.2778	1.3366	-5.2970
-5.9931	1.8597	1.4873	-6.1338
-5.1783	1.8114	1.7497	-6.7264
-5.5420	1.7455	1.5696	-7.2341
-6.2102	1.4546	1.4682	-6.1404
-6.1466	1.0749	0.8780	-5.3610
-5.5984	1.7720	1.6345	-6.2446
-4.9456	1.4771	1.5627	-5.8658
-6.8071	1.5082	1.7865	-6.1110
-6.1557	1.0108	1.5784	-5.7651
-5.4601	1.6675	1.7628	-5.9262
-6.7947	1.2432	1.5063	-5.6847
-5.6842	1.1853	1.3897	-5.7457
-5.4134	1.4683	1.3702	-6.9674
-5.7792	1.2679	1.4630	-5.8541
-6.1879	1.1572	1.2970	-5.4662
-6.4164	1.4788	1.7069	-5.5961
-5.4292	1.7353	1.4302	-5.9167
-5.6542	1.5929	1.8148	-5.3233
-6.9058	1.2775	1.1488	-6.1746
-5.7793	1.1450	1.2686	-6.8816
-5.9025	1.6204	1.8412	-5.7128
-5.9884	1.3798	1.2125	-6.9291
-5.4068	1.7239	1.7628	-6.3242
-6.4566	1.5352	1.5006	-6.3240
-5.4551	1.4361	1.1515	-5.3747
-6.0589	1.3699	1.4833	-5.4921
-6.2620	1.3871	1.2227	-6.5715
-6.6407	1.4111	1.1012	-6.5793
-5.6099	1.0627	1.3496	-6.5111
-6.3038	1.5970	1.7246	-5.5452
-6.1152	1.3476	1.4876	-6.5123
-6.1644	1.2946	1.3017	-5.5004
-6.4437	1.5551	1.4551	-6.0539
-6.1481	2.1910	2.0012	-6.1033
-6.2216	1.0316	1.0475	-5.9293
-5.4215	1.3052	1.3652	-5.5291
-5.3600	1.8881	1.5352	-6.1450
-6.8595	1.2508	1.4475	-6.0353
-6.4192	1.3915	1.0822	-5.8495
-5.6876	1.6692	1.4980	-6.3716
-5.9296	1.4110	1.6230	-5.1124
-6.2413	1.2388	1.2897	-6.3070
-6.4514	1.0928	1.2897	-5.1553
-5.9386	1.8804	1.8327	-6.6465
-5.3210	1.7458	1.4008	-6.1104
-4.7273	1.5058	1.4617	-6.1204
-6.2026	1.3292	1.5663	-5.9390
-7.1793	1.4290	1.6439	-6.2016
-5.7255	0.9383	0.9928	-6.1080
-5.5771	0.9988	1.1166	-5.5938
-7.5683	1.1379	1.3211	-6.0129
-5.8990	1.6909	1.5714	-5.4036
-5.9358	1.1562	1.2329	-6.4272
-5.3737	1.2312	0.9256	-5.6401
-7.0102	1.4489	1.4202	-5.8535
-5.2046	1.2539	1.4341	-5.8815
-5.7612	1.2177	1.1869	-5.4067
-6.2112	1.3435	1.3320	-6.3118
-5.8790	1.7050	1.8419	-6.5592
-5.5375	1.4984	1.2613	-5.3013
-5.4807	1.6882	1.8834	-5.4971
-5.5612	1.3799	1.2842	-5.4865
-5.6973	1.1752	1.4469	-6.0128
-5.5973	0.9570	1.4377	-5.7051
-5.9658	0.9938	1.2409	-5.4448
-6.7156	1.7921	1.8172	-5.5030
-5.8770	1.6505	1.2999	-6.1483
-6.8448	1.0610	1.2753	-6.2537
-5.9271	1.3180	1.1303	-5.9513
-7.2498	1.3241	1.4107	-5.9077
-6.5571	1.5432	1.5498	-6.0634
-6.3196	1.2549	1.1691	-5.5318
-5.8187	0.9213	1.2271	-5.6234
-6.3787	1.3619	1.0744	-5.7576
-6.3258	1.4463	1.4790	-6.4171
-6.0662	1.2264	1.2388	-5.4354
-6.1544	1.5881	1.7138	-6.8296
-6.3214	1.5193	1.0767	-6.7908
-6.2818	1.2175	1.4257	-7.0707
-5.8192	1.6589	1.3656	-6.2444
-6.1049	0.9262	1.4234	-5.0081
-6.1885	1.3050	1.5712	-5.6359
-5.9125	1.3879	1.1970	-5.6152
-5.5787	1.9060	1.7793	-6.2085
-5.7915	1.2946	1.2841	-6.5592
-5.8014	1.8147	1.5977	-5.2662
-5.5883	1.1714	1.0758	-5.9388
-5.2245	1.2462	0.9836	-6.3594
-6.3312	1.8396	1.7985	-5.7912
-5.2352	1.4707	1.5711	-7.0992
-5.6074	1.1627	1.3263	-5.8336
-6.2903	1.5352	1.2857	-4.8365
-5.7151	1.5185	1.6333	-5.8753
-6.3802	1.7391	2.0444	-5.2783
-5.6109	1.5883	1.4858	-5.6516
-5.7524	1.2721	1.3611	-5.5967
-6.0983	1.5687	1.3808	-5.7920
-6.1847	1.7738	1.6685	-6.4078
-6.3835	1.4824	1.6602	-6.6859
-6.2526	1.6587	1.3791	-5.9478
-5.7480	1.8336	1.6834	-5.7033
-6.3179	1.0711	1.3061	-5.7923
-6.7466	1.4783	1.6215	-6.1253
-5.5980	1.3560	1.1960	-6.1517
-6.1325	1.7484	1.8076	-5.6210
-6.7306	1.2804	1.4418	-6.3864
-5.7023	1.3362	1.5027	-6.2958
-5.3160	1.2792	0.7167	-5.6575
-6.2363	1.9269	1.5375	-6.4837
-6.4996	1.1182	0.8995	-6.8135
-5.7190	1.2756	1.1465	-6.3983
-5.8157	1.8013	1.6740	-6.1412
-6.2510	1.7775	1.8063	-5.7823
-6.3493	0.9632	0.8834	-6.2249
-5.8142	1.7761	1.9663	-5.9756
-5.7031	1.6317	1.5160	-6.1935
-6.3489	1.9282	1.6378	-5.6942
-5.5126	1.7699	1.5435	-6.6627
-5.4438	1.3523	1.7210	-6.1847
-5.1393	1.3009	1.1519	-6.3626
-5.9023	1.2933	1.1547	-6.7344
-6.0697	0.7496	1.0448	-5.6216
-6.5792	1.2517	1.6636	-5.9674
-6.1432	1.3778	1.6225	-6.3515
-6.9615	1.3731	1.3160	-5.5091
-6.6569	1.7195	1.9905	-5.8602
-6.6311	1.2040	1.3041	-6.4119
-6.3385	1.5344	1.1819	-6.0675
-6.1649	1.0328	1.0168	-5.6484
-5.6489	1.6347	1.4804	-5.9907
-5.0837	1.7821	1.4339	-6.6500
-6.1237	1.3214	1.2252	-5.5644
-6.3991	1.2401	1.0413	-5.9265
-5.8532	1.5854	1.5785	-6.4732
-6.0350	1.3550	1.0562	-6.7166
-6.2791	1.4350	1.4025	-4.9792
-5.7042	1.9313	1.6531	-6.0044
-5.7640	1.0456	0.7478	-5.8956
-6.5764	1.4877	1.7056	-6.0181
-5.3486	1.7177	1.5600	-6.0472
-6.0614	1.5483	1.5727	-6.4874
-5.5660	1.5377	1.5605	-5.6590
-6.1172	1.3723	1.5403	-5.4325
-6.2283	1.3285	1.4314	-6.4736
-5.8350	1.4229	1.5165	-5.9052
-6.4479	1.0104	1.1716	-6.8668
-6.2144	1.6439	1.6749	-5.6559
-5.9365	1.4042	1.7290	-5.5497
-6.9457	1.0795	0.9967	-5.0234
-6.2630	1.5743	1.2932	-5.8942
-6.6537	1.3195	1.1682	-6.7127
-6.6801	1.6476	1.4776	-5.7503
-4.8075	1.0948	1.2120	-6.2316
-5.3786	1.3666	1.2053	-5.9550
-5.4371	1.6977	1.7169	-5.3961
-5.4228	1.3969	1.4867	-6.2382
-6.7737	1.4163	1.3488	-5.9059
-5.0504	1.5257	1.3196	-5.9884
-5.7430	0.8121	0.7955	-6.9685
-5.9930	1.0948	1.3908	-6.2299
-5.9733	1.5657	1.5442	-6.5585
-5.3274	1.9155	1.7346	-6.0658
-6.2183	1.1854	1.3467	-6.5688
-6.7729	1.1249	1.4033	-5.9005
-6.7586	1.6418	1.4777	-6.2906
-6.1467	1.1525	1.1298	-6.3801
-5.4935	1.1330	0.6994	-6.5979
-6.1167	1.6540	1.7859	-6.0078
-7.2380	1.1484	1.5249	-5.9544
-4.8974	1.3440	1.2394	-5.9799
-5.6769	1.4578	1.6415	-7.0479
-5.6806	1.5787	1.3129	-5.6012
-6.4325	1.1748	1.4373	-6.5220
-6.1764	1.1254	1.6140	-5.1572
-5.8231	1.2577	1.3044	-5.7940
-7.3986	1.5288	1.3384	-5.4623
-7.2018	1.4115	1.5122	-5.5769
-6.2863	1.4327	1.3346	-6.5024
-6.8708	1.7075	1.7113	-5.4989
-6.8533	1.2115	1.2366	-5.7815
-5.1976	1.7131	1.4525	-6.1766
-6.4101	1.2741	1.6432	-5.9678
-5.8162	1.4039	1.5654	-6.3354
-5.8612	1.0444	1.0805	-5.6345
-5.8963	1.3533	1.4776	-5.8206
-5.8017	1.8655	1.8375	-6.2819
-6.2144	1.4316	1.6551	-5.3100
-5.9438	1.3282	1.2880	-5.3396
-5.4129	1.6669	1.2129	-6.4432
-5.9746	1.3666	1.2525	-6.3641
-5.5096	1.6513	1.7264	-5.2899
-6.1965	1.3753	1.2698	-5.6909
-5.5202	1.3714	1.1662	-6.9508
-4.8843	1.6640	1.6302	-5.8736
-6.6788	0.9435	1.0511	-6.5672
-5.9787	1.3068	1.4424	-6.6945
-5.6486	1.6944	1.3752	-6.8983
-6.1310	1.3746	1.2617	-6.0440
-5.8970	1.4037	1.6029	-6.5919
-5.8365	1.5265	1.3629	-7.0579
-6.0019	1.2860	1.1658	-6.1909
-6.6921	0.6314	0.9107	-6.4021
-5.4468	1.6997	1.3414	-5.5200
-5.0894	1.7299	1.5882	-6.7423
-6.0060	1.9550	1.6610	-5.6061
-6.1600	1.4485	1.6042	-4.9971
-6.7859	1.2620	1.4593	-5.7033
-5.5397	1.2696	1.1000	-6.4599
-5.1067	1.2658	1.2499	-6.1433
-5.4721	1.5328	1.5410	-6.0386
-5.8359	1.4346	1.6032	-5.5696
-6.7421	1.1540	1.3938	-5.7187
-5.8869	1.4713	1.4188	-5.8239
-5.7145	1.8382	1.8474	-5.7990
-5.9087	1.2660	1.3444	-5.3934
-6.2666	1.0086	1.5055	-5.6969
-6.8251	1.2938	1.5173	-4.9100
-5.6999	1.3607	1.4488	-5.6397
-6.2307	1.0374	1.1838	-6.3154
-6.5582	1.0098	1.3147	-5.7219
-6.7968	1.2380	1.3431	-5.9783
-5.6330	1.7004	1.5838	-7.1843
-5.8632	1.3723	1.6305	-5.0547
-6.2087	1.2157	1.1936	-6.6200
-6.0771	1.0244	1.3302	-5.5762
-6.7000	1.4511	1.4045	-5.7251
-5.7657	1.4583	1.0102	-5.0255
-6.4125	1.0681	0.9137	-5.3583
-5.5328	1.6137	1.4813	-5.7456
