-7.0307	-2.4580	0.0194	-2.3757	-4.2695	-2.9034	-2.5958	-1.8364	-3.9462	-3.4704	-0.8654	-4.6845
-5.7021	-2.8171	-0.0329	-2.0560	-4.5212	-3.2144	-3.1046	-5.5240	-3.3067	-1.5088	-2.0146	-9.8782
-5.4625	-3.0659	-1.2972	-1.3219	-1.8958	-2.3557	-2.1067	-2.6783	-4.0212	-2.0785	-1.9141	-3.8393
-10.1505	-2.1762	-1.1044	-4.2051	-1.5572	-1.1878	-2.4707	-2.5365	-4.5243	-1.1721	-1.7680	-6.6201
-3.6793	-1.6149	-2.9837	-1.5491	-2.7048	-1.8167	-2.0601	-5.6768	-2.4668	0.1304	-1.2166	-8.2215
-6.6677	-2.7616	-0.0060	-2.2834	-5.6628	-5.1461	-1.6119	-2.0236	-5.3192	-1.6053	-0.6880	-6.2665
-9.9792	-2.6649	0.3576	-0.8646	-4.2698	-5.0900	-5.9105	-3.3551	-1.0701	0.4307	-2.1565	-10.1631
-6.2012	-1.4440	-1.6813	-4.2833	-4.1565	-3.7070	-2.6687	-2.8305	-4.4206	-3.5545	-0.9572	-4.3018
-7.0653	-1.4367	-1.4149	-3.9447	-2.9680	-2.5473	-3.4760	-3.7607	-1.6054	-1.5016	-2.6737	-4.5078
-6.1207	-3.4269	-0.9998	-1.8184	-3.0711	-3.3765	-3.1296	-2.5560	-3.7684	-2.7218	-2.8846	-4.6441
-6.5672	-2.0116	-2.0148	-3.0586	-1.4660	-1.9740	-6.1466	-5.8261	-2.0797	-0.1439	-2.5107	-6.4740
-5.7632	-2.2186	-0.3079	-3.4200	-4.3981	-4.7495	-3.5259	-0.8241	-4.2306	-2.3968	-1.0211	-4.3992
-6.8584	-0.5942	-1.1335	-4.3788	-3.7830	-3.3717	-1.8549	-1.0735	-2.8965	-1.2108	-3.3480	-4.6311
-6.4269	-1.8106	-1.0397	-3.4422	-2.1736	-2.1287	-5.4691	-5.0720	-2.5350	0.5003	-2.4864	-9.4919
-5.2051	-1.9533	-2.1920	-2.3492	-1.8041	-2.9677	-4.8051	-4.2096	-1.7500	-0.5189	-3.3201	-9.7670
-7.1864	-0.1628	-0.1321	-4.9247	-2.5045	-1.1164	-4.0224	-8.1124	-2.9735	0.2923	-1.0775	-13.2012
-5.5990	-1.7430	-2.0668	-1.4941	-1.8730	-4.8978	-4.9605	-2.9904	-3.2531	-2.2418	-1.3558	-6.4276
-9.0030	-2.0931	-0.3078	-2.4870	-3.2672	-2.6882	-2.8192	-2.9937	-3.7894	-2.8119	-2.5731	-3.7086
-6.5916	-2.9301	-0.7402	-1.9342	-2.9925	-2.6776	-1.0278	-4.1590	-4.5185	-0.4349	-1.8046	-7.4933
-6.9510	-2.6296	-0.8974	-3.3415	-5.6515	-2.8846	-1.1130	-3.7680	-5.8880	-1.0377	-0.2556	-7.1875
-6.9894	-3.0142	-0.7751	-2.0485	-4.3304	-3.9440	-6.1631	-2.6844	-1.8258	-2.1643	-2.5834	-5.3713
-5.5343	-3.1472	-0.8562	-2.2109	-4.6620	-4.4305	-3.3082	-2.7790	-1.9029	-2.1919	-1.2301	-5.2594
-5.7707	0.0571	-0.6956	-1.7632	-2.1535	-3.1588	-3.2976	-6.1741	-3.9349	0.2579	-0.5619	-10.5416
-7.8870	-1.4762	0.8188	-3.0541	-4.1541	-2.0641	-2.9736	-4.2347	-3.0310	-0.6783	-1.3021	-9.2980
-6.7063	-1.3538	-2.8677	-1.7267	-2.3987	-3.2596	-4.4966	-5.4474	-1.5064	0.8512	-1.6647	-7.9095
-4.7247	-0.7685	-3.9400	-3.8155	-1.5161	-1.9159	-3.4650	-3.7683	-3.5047	-0.2519	-1.3525	-7.8326
-6.1625	-3.7099	-0.6718	-1.3246	-1.4001	-3.2785	-2.1657	-2.0371	-2.8443	-1.6377	-2.5022	-10.3425
-6.1947	-0.9974	-0.6607	-4.6163	-5.7945	-2.7738	-3.2571	-2.6337	-2.2132	-1.3864	-2.6007	-6.4612
-9.7301	-1.1796	-0.9113	-5.6132	-4.1147	-2.4170	-2.3823	-4.2115	-3.2317	0.0825	-2.4844	-9.7795
-7.0141	-2.7313	-0.6456	-0.5473	-3.9370	-7.5920	-2.5079	-2.6680	-0.5992	-0.9173	-2.8997	-7.2902
-5.2998	-1.1126	-0.5459	-5.8892	-3.6622	-2.4436	-3.0763	-4.9014	-4.6907	-1.9628	0.0784	-6.2041
-4.5010	-1.9857	-3.3363	-3.1497	-1.5967	-2.2548	-3.2610	-2.0061	-1.5701	-1.3204	-1.3550	-4.1910
-6.8212	-3.2354	-1.5547	-1.9521	-1.9260	-2.1369	-4.0173	-3.4225	-0.9567	-2.7908	-2.3921	-5.3816
-4.7768	-2.0928	-2.0942	-3.6866	-2.9972	-1.5220	-3.3311	-8.4906	-3.2826	0.2384	-1.3322	-7.2471
-6.7431	-1.6688	-0.9912	-1.7253	-3.6978	-5.1083	-8.3104	-3.6350	-0.3028	0.2342	-2.6793	-8.4480
-6.9453	-1.2149	-1.0846	-3.7166	-3.2526	-4.4382	-3.7248	-2.4285	-1.1682	-2.6108	-3.1977	-4.3083
-9.4045	-2.0093	-1.2443	-2.4578	-4.5833	-2.7911	-3.2936	-4.6312	-2.8096	-1.8609	-2.2402	-5.9471
-7.6725	-2.0393	-0.2715	-0.7821	-2.9504	-5.4040	-4.3677	-4.0763	-0.5125	-1.0638	-3.1918	-10.1220
-5.4458	-0.7787	-2.8736	-4.1129	-3.6582	-2.9026	-2.1956	-1.6865	-2.0709	-2.3187	-2.3387	-7.1735
-8.2134	-2.7819	-1.0305	-2.2786	-3.1277	-1.9433	-3.5642	-1.7964	-2.6547	-2.2739	-2.7650	-4.2658
-4.7757	-2.0653	-1.3390	-4.9837	-1.9914	-0.5866	-4.7460	-9.0580	-3.8399	-1.2369	-0.7793	-4.9381
-10.9527	-1.6878	-0.1855	-1.5318	-3.3736	-1.8701	-3.2294	-4.8482	-2.9016	-0.5702	-0.7503	-6.6565
-4.1107	-1.4413	-2.3287	-3.4827	-2.1746	-3.1016	-5.6668	-3.7716	-1.3410	-1.0858	-1.5073	-5.9277
-5.8573	-3.3732	-0.8167	-2.4083	-2.5835	-2.8253	-2.5081	-3.4386	-1.5698	-1.4507	-3.4326	-6.4931
-5.9022	-1.6756	-1.9096	-4.0087	-4.5891	-3.5500	-1.5450	-3.0666	-3.6491	-0.5323	-1.2359	-7.5880
-8.2028	-1.9878	-0.1021	-2.8139	-4.4342	-2.0221	-2.4756	-7.9705	-3.9491	-0.5747	-0.8939	-10.6414
-7.9675	-0.8431	-0.3826	-5.1423	-1.5524	-1.6554	-2.9417	-1.0396	-3.1515	-1.8093	-2.6633	-5.5274
-7.8012	-1.2854	0.1173	-2.4515	-7.4012	-4.4213	-3.2131	-2.9406	-3.3589	-0.5544	-2.0579	-9.5203
-6.4679	-3.7019	-1.5843	-2.6172	-2.6921	-2.4956	-2.1805	-2.2011	-4.1429	-1.0618	-0.5331	-7.6885
-8.8016	-1.8605	-0.7266	-2.5277	-2.1228	-4.2364	-5.0040	-4.8053	-3.3437	-0.2456	-1.8738	-9.4788
-6.9847	-1.9122	-1.2388	-2.5881	-1.5953	-4.3154	-5.6538	-3.2606	-2.8979	-1.3439	-0.8092	-9.5855
-7.0701	-3.7325	-2.1821	-3.9694	-2.7583	-2.3531	-3.0742	-2.9298	-4.6913	-3.0044	-2.0016	-5.9037
-7.2315	-2.6165	-2.3054	-4.3213	-2.5003	-2.4953	-3.9314	-2.2281	-2.3562	-2.2736	-2.1124	-7.3224
-7.7206	-0.8832	-1.1539	-2.1711	-2.6239	-3.6281	-4.0774	-4.6408	-2.5347	-0.3790	-3.7809	-4.5881
-4.9658	-1.8591	-1.5783	-3.2867	-3.4723	-2.4668	-1.5203	-2.7557	-4.0597	-0.9045	-2.0082	-10.7822
-10.5310	-2.8207	0.7924	-2.0512	-5.2578	-4.2036	-1.8542	-3.9121	-4.6850	-1.2355	-1.6411	-6.1014
-6.4814	-2.7374	-0.0128	-1.3484	-5.3972	-5.0162	-2.7299	-2.2365	-1.5310	-0.8916	-2.3030	-8.7473
-4.7690	-1.8365	-2.4659	-2.3681	-2.2688	-2.9255	-1.6608	-2.0937	-4.4367	-1.8578	-0.1270	-5.4140
-8.6091	-1.9842	-0.1843	-3.5940	-6.2046	-2.1522	-2.5464	-5.7325	-4.2372	-0.1905	-1.7316	-7.3491
-5.6717	-2.8069	-1.7409	-2.6470	-4.1212	-1.6395	-1.7902	-4.2501	-3.7616	-2.0281	-1.0793	-5.5181
-6.4599	-2.0204	-0.8901	-1.7897	-5.7594	-3.8465	-3.1858	-2.4989	-1.2052	-0.9290	-5.5753	-8.2550
-7.6231	-0.3643	-0.1118	-3.6443	-2.8425	-1.7939	-2.7273	-2.3709	-2.0723	-3.0470	-1.2723	-4.5224
-5.5282	-1.7792	-2.2131	-2.5818	-2.8918	-4.7538	-2.2991	-3.5507	-3.4530	-0.6845	-1.8139	-5.0115
-12.6028	-1.8917	-0.2136	-2.4112	-6.0483	-3.6241	-2.8452	-1.1642	-1.0010	-1.1322	-3.6418	-3.8530
-6.5998	-2.1136	-1.8060	-3.0657	-1.5322	-3.4248	-2.0885	-1.3184	-3.6473	-1.6288	-2.2247	-4.6053
-5.3986	-1.7880	-2.1108	-2.2325	-0.7310	-4.0685	-4.0589	-2.9322	-4.7349	0.1821	-0.9242	-8.5302
-5.6328	-2.4192	-1.4668	-3.3078	-2.9906	-0.7267	-1.1863	-4.3207	-4.5729	-1.3196	-1.5199	-7.5461
-4.9089	-3.5056	-2.5874	-2.6192	-1.6197	-3.4023	-5.0925	-6.0156	-1.7189	0.3613	-1.5946	-6.9485
-4.9767	-1.7499	-1.3494	-2.6126	-3.4688	-2.7442	-2.6105	-6.3891	-4.8352	-0.8497	-2.4892	-6.1396
-10.3445	-1.4203	-0.8017	-2.8477	-1.4730	-1.7681	-4.8346	-8.3875	-2.4244	0.3765	-1.3515	-9.5546
-11.4738	-2.0875	0.6109	-1.3447	-7.3062	-5.1008	-3.9778	-3.0860	-1.5136	-1.6937	-2.5718	-6.6954
-6.3459	-2.5948	-0.4139	-2.6715	-4.4650	-3.1675	-1.9463	-1.8617	-4.5067	-2.4641	-1.4784	-7.9082
-13.1047	-1.2654	0.2169	-2.1298	-7.8467	-3.8425	-0.2539	-2.0590	-4.7690	-2.4602	-1.2907	-5.0725
-7.3812	-1.4258	-0.9643	-1.8384	-2.8200	-1.9145	-2.5497	-4.0674	-3.8175	-2.8175	-1.2599	-5.8982
-10.6430	-2.9596	0.6007	-2.2002	-3.9514	-4.2642	-1.1039	-2.7972	-3.3840	-0.2488	-0.8364	-8.1601
-6.4942	-0.4372	-1.3896	-3.6336	-2.5686	-2.2675	-2.6034	-2.9605	-1.5980	-1.9160	-2.1637	-5.9931
-5.6461	-2.3734	-1.1157	-3.8740	-4.2196	-1.2728	-1.7061	-5.5020	-2.5226	-0.7942	-2.0425	-10.9416
-6.6197	-1.5847	-1.1337	-3.4203	-5.1317	-3.1698	-1.7714	-2.3277	-3.8458	-1.2200	-2.2239	-5.5682
-2.6680	-2.9999	-2.2989	-3.3314	-2.2276	-2.9498	-3.3566	-4.2494	-2.9451	-0.1809	-2.6286	-12.6445
-9.7770	-1.7245	-0.8374	-5.1296	-5.0155	-3.6875	-3.0124	-1.5199	-2.3991	-1.5854	-0.7710	-6.3724
-7.9897	-1.0229	-0.6759	-3.8707	-3.5323	-3.1405	-1.1808	-1.7625	-7.2904	-1.2060	-1.0014	-10.2456
-10.0953	-2.7127	-0.7999	-3.1906	-3.2378	-3.6375	-2.4071	-1.9599	-3.8877	-1.6075	-1.1675	-5.8188
-6.6139	-2.5847	-2.7547	-3.3190	-2.1323	-1.3095	-3.3181	-3.4629	-2.2236	-0.9782	-1.6576	-6.8120
-3.6940	-3.1775	-3.2235	-2.6286	-2.0662	-2.4098	-1.8559	-2.5315	-3.5191	-1.1848	-1.0395	-9.0235
-8.7319	-3.1473	-1.8107	-2.6553	-2.9211	-2.6361	-3.6182	-2.0621	-2.0028	-1.5463	-2.3289	-4.4064
-6.1394	-1.5386	-0.7230	-2.6750	-3.9872	-4.9125	-4.4080	-2.1398	-2.1721	-0.7597	-1.6031	-6.9038
-4.7686	-2.0033	-1.0114	-1.2263	-2.2842	-6.0805	-2.8347	-1.6780	-7.2107	-2.8766	-0.5397	-4.7859
-4.8894	-2.7841	-0.7965	-3.8177	-2.9439	-2.5864	-2.3563	-1.2449	-3.1817	-2.3292	-3.1256	-4.8555
-7.2647	-1.0631	-1.9557	-2.7496	-4.1311	-1.7186	-1.5979	-3.2125	-6.1440	-1.6443	-0.3458	-6.4955
-4.9560	-1.4053	-0.8132	-3.1902	-3.7728	-2.9583	-1.6381	-4.0463	-3.6698	-1.1584	-1.5358	-5.2206
-2.9909	0.2910	-3.9695	-7.5194	-2.4610	-1.5379	-2.9665	-3.9157	-2.2319	-0.9861	-0.6616	-8.6664
-8.7469	-0.0104	-1.0224	-6.1812	-5.6602	-2.9487	-0.8978	-2.1849	-5.6700	-2.9983	0.1566	-5.2757
-6.6601	-3.1254	0.6126	-1.2557	-3.6232	-4.1757	-5.4436	-2.7937	-1.9341	-0.7268	-3.6056	-5.3449
-6.8285	-2.5996	-1.2937	-2.3719	-5.2903	-1.8911	-2.1128	-2.7730	-3.1901	-2.4695	-0.7003	-9.8177
-8.1956	-2.2255	-1.4188	-1.9084	-3.7209	-5.4973	-3.6360	-3.0584	-2.8142	-0.5611	-1.5427	-7.8023
-5.1480	-2.4161	-0.7417	-2.7121	-3.1934	-3.0866	-2.1944	-1.2338	-2.1590	-2.0711	-2.3562	-5.3187
-3.9977	-1.4725	-1.7636	-1.8616	-3.4574	-2.9628	-3.3919	-3.6602	-1.5333	-0.8879	-1.8805	-9.1976
-6.8495	-0.9303	-2.2243	-2.9574	-2.2397	-1.8598	-2.5534	-6.4246	-3.3249	-0.3574	-1.4422	-9.0482
-7.4192	-2.0812	0.1709	-2.2893	-5.7682	-3.9022	-1.7045	-5.1842	-2.2207	0.7353	-2.3252	-9.4663
-7.2515	-0.4333	-0.3374	-2.8216	-3.9270	-3.2641	-1.4745	-4.0049	-5.8439	-1.3956	-1.8413	-6.2410
-8.5118	-1.9602	-0.1639	-5.1819	-4.1770	-2.2684	-1.8478	-2.8054	-4.3077	-1.9341	-1.9815	-6.1097
-7.0795	-3.2189	-0.2739	-1.5801	-4.6517	-5.2119	-3.4165	-2.0937	-2.8660	-1.9273	-1.4280	-6.7758
-4.6434	-0.9289	-2.0452	-3.4815	-2.5771	-3.0084	-3.2165	-4.3491	-3.2302	-0.6954	-1.8425	-7.9524
