-9.7117	-7.1603	-2.0666	-0.9976	1.2969	0.3858	-2.2374	-2.8109	-5.0602	-9.1605
-9.3914	-6.1205	-2.4067	-0.3852	1.3037	0.6598	-1.1189	-2.3291	-6.1676	-12.0596
-11.5919	-6.6742	-3.0653	-2.3100	0.8664	0.9627	-1.2044	-2.9308	-7.3633	-10.6219
-9.5670	-6.0225	-2.3771	-0.1703	1.2809	1.0576	-1.0996	-2.1593	-5.9458	-8.8814
-12.2754	-6.7653	-1.3942	-1.0312	1.0047	0.8987	-1.6707	-2.1620	-4.1760	-9.2312
-15.7130	-8.4787	-2.3182	-0.5083	1.2002	1.9389	-1.5974	-2.7276	-5.9255	-9.9152
-11.2379	-6.0571	-2.4323	-1.8869	0.7660	1.1194	-1.6790	-2.0729	-5.7584	-10.6507
-9.0685	-4.8753	-2.5537	-1.2350	0.5660	0.6174	-1.5281	-2.1830	-4.4983	-10.1782
-9.2010	-5.4583	-1.5426	-0.2205	0.8856	0.6094	-1.2150	-2.1492	-8.0697	-12.3800
-8.7295	-7.2768	-2.5449	-0.5907	0.4074	0.6091	-1.2966	-3.1610	-7.3191	-12.4131
-7.8341	-7.0840	-2.5201	-0.8195	-0.0204	0.0560	-0.7413	-2.1476	-5.6037	-11.5552
-13.4956	-5.7412	-2.3821	-1.1821	0.7061	0.9672	-0.6478	-1.6529	-4.1918	-10.7772
-10.0633	-6.3506	-3.0049	-2.2422	0.0653	0.4320	-1.0001	-2.1884	-5.6960	-12.8065
-11.6748	-5.0619	-1.8546	-0.6916	1.2947	0.4168	-2.0532	-1.9943	-6.0875	-11.3578
-14.5018	-5.0021	-1.4638	-0.5801	0.6012	0.2051	-1.1610	-1.9492	-4.4921	-10.7397
-11.9403	-4.9189	-2.3349	-1.0914	1.1569	0.3806	-0.7250	-1.8437	-6.2054	-11.0967
-12.6595	-7.9695	-3.5226	-1.5280	1.1634	0.9319	-1.5002	-2.0525	-5.7680	-10.4657
-10.9562	-7.5409	-1.9439	-1.2016	0.6213	0.3120	-1.8549	-1.7546	-5.2175	-13.4204
-10.8727	-6.8338	-2.6902	-0.7825	0.5945	0.6732	-0.8239	-3.1693	-7.1106	-8.8137
-12.4175	-5.3968	-1.8602	-0.7245	1.0562	0.9326	-1.9185	-2.9342	-7.5927	-14.7270
-10.6316	-5.5760	-2.8958	-0.8060	0.4586	0.4288	-0.7242	-2.4694	-6.5074	-8.2331
-9.0074	-4.8979	-2.3172	-1.8988	1.0837	0.8218	-1.9893	-2.5114	-5.9786	-11.0920
-9.7725	-5.0979	-2.6915	-0.9600	-0.6437	-0.0418	-1.1914	-3.1256	-5.4977	-9.5954
-7.6197	-4.3318	-2.5950	-1.2022	1.0784	1.0758	-0.7100	-2.8239	-6.6720	-8.6524
-8.7360	-5.2207	-1.9978	-0.7881	0.3429	0.4373	-1.4901	-2.0426	-4.9032	-9.4155
-10.1357	-6.0539	-2.5978	-0.7122	0.7360	0.7480	-1.5519	-1.7345	-3.9606	-9.1653
-10.4263	-6.5903	-2.1586	-1.1264	0.9932	1.2191	-1.2017	-2.2114	-5.5631	-9.3309
-10.5594	-6.0669	-2.0314	-1.6885	-0.0699	0.4804	-0.5082	-2.7495	-6.1269	-11.8766
-10.0416	-8.3107	-3.0831	-2.6587	1.4129	1.3516	-2.0700	-2.1544	-5.4775	-11.7044
-11.4847	-8.0071	-2.7647	-1.1860	0.9025	0.8629	-1.4421	-2.2627	-5.9933	-11.7896
-10.4031	-6.0840	-3.0113	-0.5753	1.5941	1.4782	-1.5984	-2.4132	-6.0465	-10.3274
-9.3800	-4.1268	-2.5525	-1.2002	0.3391	0.9890	-0.3804	-2.7323	-5.3420	-8.4561
-9.6724	-4.0850	-1.2228	-0.9479	0.4044	0.3425	-1.1093	-1.4875	-3.5579	-10.2799
-8.0228	-5.1782	-2.8794	-2.3633	0.1497	1.3272	-0.6676	-2.6558	-5.3853	-11.4598
-9.6352	-6.6868	-3.3418	-1.4193	1.2692	0.9274	-1.1599	-1.8830	-6.1679	-10.3993
-13.0094	-6.4558	-2.4498	-1.4134	0.7164	0.6979	-1.7859	-2.1334	-4.5198	-8.7703
-11.1387	-5.2476	-2.3104	-1.1387	1.4081	0.9173	-1.3640	-2.8982	-5.0404	-8.9315
